song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,label
1307,27909,634.2954545,635.0,360.7822675,92.28515625,92.28515625,27916.0,634.4545455,0.401938146,0.285224589,0.503237645,0.263122698,0.26498227,0.11453265900000001,15.16023813,64.39814429,5.9655992829999995,28.23645381,0.0044594990000000004,2.190803785,2.917673826,0.07004585099999999,2294.31653,450.9918075,2340.079715,268.21230330000003,21.57543502,9.584744061,0.010724794,0.012225096000000001,4863.02354,950.4698125,3.761265255,4.167005016,0.008254804000000001,0.066321979,0.104672738,0.038270241,happy
1308,41856,664.3809524000001,665.0,339.01975539999995,135.9991776,135.9991776,42055.0,637.1969697000001,0.374691395,0.294065825,0.5485202579999999,0.271260263,0.261522662,0.122226146,11.96713042,72.95752921,2.46857431,35.00214663,0.001152525,2.505357699,2.442160845,0.101390891,2499.741912,785.7452106000001,2593.7448010000003,448.2396896000001,20.62182699,8.277617031,0.029187052,0.039245859,5463.625296,1821.318286,2.9066269030000003,3.529700376,-0.004759187,0.067130231,0.120605469,0.061954142999999996,happy
1309,34649,607.8771929999999,607.0,345.036081,123.046875,123.046875,34674.0,608.3157894999999,0.348584409,0.287995409,0.46320018,0.27181980899999997,0.246581227,0.150103404,10.57413632,55.39375299,3.625040041,36.47650469,-0.000997101,2.580489951,1.729812264,0.0020396629999999997,1959.983105,565.508959,2513.1994050000003,337.570994,23.71781075,8.395546105,0.009062708000000001,0.009854977,4633.013651,1455.404016,2.289204185,2.57669839,0.0048466379999999995,0.079256139,0.062811412,0.029208933,happy
1310,172674,1242.258993,1242.0,715.2871671,143.5546875,143.5546875,153434.0,1171.251908,0.40494494799999997,0.28299379199999997,0.552457035,0.241291543,0.26914149600000004,0.10438481,13.31487095,51.31921957,5.678548547999999,25.16316,0.002553185,2.20815782,3.2711522580000003,0.24105191199999998,2656.6155,750.7218914,2452.1990149999997,310.4963895,20.87508429,9.69544672,0.027638278999999998,0.034039889,5371.099745,1306.614213,3.9889848039999998,4.3511454060000005,-0.011847392,0.055782219,0.148783949,0.06988884299999999,happy
1311,36979,637.5689655,638.0,359.7836089,123.046875,60.09265988,17575.0,606.0344828,0.375336275,0.294134673,0.411404079,0.274849785,0.233646923,0.169535981,12.98041171,90.51278492,3.99025843,34.04482457,0.005482547,2.7422356430000003,2.19287324,0.053391121,2276.805589,675.978588,2517.733705,388.9143596,24.98336314,9.456365126,0.010499383999999999,0.020841675,4891.203757,1542.154918,2.6905222560000004,3.087723575,0.020446985,0.09146255199999999,0.09576057,0.04008269,happy
1312,125091,1276.438776,1276.0,730.9126537999999,99.38401442,198.76802880000002,256647.0,1289.683417,0.474007095,0.283852306,0.490160066,0.27124142,0.25202648899999996,0.14076925199999998,22.38547565,172.2781511,7.75115136,27.261207000000002,0.002286321,2.7580478960000003,2.554563761,0.09574802199999999,2208.686141,714.2573097999999,2594.662971,472.3513124,21.09519151,9.1828401,0.018026436,0.025065657,5042.34451,1816.643009,3.306503068,3.621053434,0.017121183,0.056994154000000005,0.069412846,0.042006165,happy
1313,41952,645.4153846,644.0,350.0529143,135.9991776,135.9991776,40415.0,673.5833332999999,0.392876437,0.288711022,0.512532161,0.278674472,0.25895703800000003,0.127571885,4.855683375,26.40189599,1.9677622869999998,39.33796498,0.004754058,3.167799565,1.622438073,0.016183600000000003,2273.20347,731.8082208999999,2431.054995,552.2484599,20.64766742,6.504483842000001,0.025212922999999998,0.030829008999999997,4928.51587,1766.755156,1.877635533,2.3708037,-0.001055325,0.068770234,0.10372165400000001,0.040633755,happy
1314,157834,1283.203252,1283.0,728.0590519,129.1992188,129.1992188,157872.0,1273.16129,0.38244143,0.303117056,0.5337892470000001,0.272255887,0.267474478,0.108585159,13.13531571,90.59442917,5.685020372,26.35537436,-0.0029390759999999997,2.763115902,2.294012785,0.076433599,2540.830757,668.8921966,2593.926241,309.0920171,22.75275347,9.762156252999999,0.014872491000000002,0.022213673,5448.509190999999,1300.888514,2.763990007,3.0375635819999998,-0.009184776,0.057522803,0.10179397,0.042157787,happy
1315,159907,1310.713115,1308.0,726.0536321000001,123.046875,123.046875,159691.0,1277.528,0.40442754700000005,0.287591722,0.555103782,0.25594702199999997,0.268932357,0.104922452,13.7389635,78.30750034,3.775673735,22.32936218,0.005569818000000001,2.223732005,3.0771372319999997,0.26251471,2916.595701,618.2154403,2746.89149,313.01353739999996,20.76084358,9.520970148,0.047701914000000005,0.042034429000000005,6197.237526,1200.124923,3.436272715,3.978762285,0.020979533999999998,0.057867362,0.13782154,0.051267038,happy
1316,165008,1269.292308,1270.0,735.2711634,129.1992188,129.1992188,165067.0,1269.746154,0.458388743,0.28349538,0.546727163,0.258627478,0.269820351,0.102617305,14.72396703,78.99464024,6.902786637,21.06494343,0.0029776409999999996,2.573108455,3.704338789,0.48562505799999994,3614.619429,935.9855392999999,3034.5407969999997,417.19659900000005,21.38004804,9.782673264,0.07089208799999999,0.050371867,7362.742979000001,1554.940793,3.412243464,3.8706087080000002,0.0029930559999999996,0.060544294000000005,0.191677601,0.086820966,happy
1317,26071,620.7380952000001,621.5,352.1504724,89.10290948,172.265625,54075.0,628.7790698,0.39578957200000003,0.288421143,0.452685999,0.26343222,0.250016273,0.14430937800000002,13.16981484,63.32285489,3.984327289,34.56157323,0.003399355,2.654123202,2.356404543,0.044000465,2000.2587879999999,766.2406555,2178.615023,450.49716540000003,20.21861444,6.209811166000001,0.017138867,0.028141465,4200.1477859999995,1519.23128,3.0202709710000004,3.446898287,0.009016917,0.07521389099999999,0.08715254300000001,0.051793817,happy
1318,192553,1266.796053,1266.5,729.5731479,151.99908090000002,103.359375,128187.0,1269.178218,0.244177765,0.296075708,0.39803259799999996,0.278393767,0.239011403,0.161885399,16.06165342,86.45927185,-2.994490728,39.08366733,0.000987922,1.8910114969999998,1.558523536,0.078074723,1370.981779,315.3248785,1741.841988,216.59641349999998,26.74311785,7.24119504,0.000917046,0.004392509,2486.530368,703.4275613,2.448851699,2.627718078,0.020841143,0.094297796,0.06856247900000001,0.022570721000000002,happy
1319,36508,629.4482759,629.5,363.022996,117.4538352,117.4538352,36536.0,629.9310345,0.326674914,0.29787112600000004,0.413335579,0.28740646,0.235395627,0.167099467,11.37272068,68.98097385,1.65953313,39.17588777,-0.0015300679999999999,2.7160752589999997,1.669663787,0.070532441,1605.291053,546.4811762,2095.1512989999997,422.6628423,22.60295173,7.910896862,0.005446179000000001,0.008592401,3459.337415,1390.177196,2.338959926,2.721101603,0.013145325,0.088362922,0.053919175,0.023452911,happy
1320,30872,617.44,610.5,358.88829239999995,107.6660156,107.6660156,30880.0,617.6,0.294462208,0.29538033,0.47768829,0.260261829,0.250572582,0.143341252,2.718576447,15.41228935,-6.78148972,42.70920595,-0.0015480079999999998,2.213144902,1.103173852,0.028205462,2165.721149,650.0598204,2123.161216,389.0461588,22.37758335,6.400456693,0.015897805,0.027544352999999997,4017.009043,1343.517875,1.382323781,1.598019784,0.033307607,0.075724624,0.11766142,0.052520122,happy
1321,120807,1184.382353,1180.0,690.4213980000001,112.3471467,112.3471467,122421.0,1188.553398,0.460967742,0.28334769,0.554224625,0.241065156,0.270376837,0.101141976,26.10766128,126.7542992,7.933110714,21.86950012,-0.000379272,1.9092102180000001,4.312630177,0.36112052200000005,2895.6714190000002,589.081903,2685.4768940000004,334.9635244,19.37897725,8.328538385,0.045518246,0.038606222999999995,6005.5536409999995,1108.264168,4.98705365,5.392971749,-0.005468181999999999,0.056474614000000006,0.137759421,0.049195982,happy
1322,27691,629.3409091,623.0,354.6434793,92.28515625,184.5703125,55206.0,673.2439024,0.406157696,0.27316995,0.597561769,0.245525877,0.272149352,0.096270782,10.33959136,57.80779945,5.5426517429999995,21.93943987,0.005230718,1.839607737,2.667526484,0.07590732,2849.726471,538.317457,2796.55857,273.39903060000006,21.54761994,10.8282151,0.026052887,0.02114775,6403.632415,1170.6468710000001,3.1889574410000003,3.396891104,0.00034472699999999997,0.047851427,0.141215101,0.041056356,happy
1323,136078,1271.757009,1271.0,740.4808597,107.6660156,103.359375,129163.0,1266.303922,0.54815637,0.241925621,0.30820585699999997,0.269126883,0.197364769,0.21066675399999998,23.74653033,128.4444751,10.88363263,31.8088956,0.000821707,1.172628783,2.257513762,0.042270321,1524.176913,434.1585584,2037.603116,448.77756889999995,21.62663444,8.905618227,0.003188623,0.0054932209999999995,3231.534626,1300.326767,3.504222532,3.5910571410000003,-0.015838774,0.111015482,0.057114167,0.018441761,happy
1324,30254,630.2916667000001,630.5,365.0983291,99.38401442,99.38401442,26610.0,591.3333332999999,0.41916901100000004,0.277484327,0.48364960100000004,0.26062953899999997,0.258832298,0.127824783,15.24093846,64.66036755,7.5921174460000005,27.80250748,0.008209557,2.132534647,3.1928665639999996,0.04709143599999999,2286.397888,382.24130289999994,2191.109539,232.2667937,21.31875117,8.423849932000001,0.012102575,0.010825231000000001,4381.547795,754.6652905000001,4.169112811000001,4.501472903,0.016386448,0.068942952,0.12038820300000001,0.031284982999999995,happy
1325,40658,655.7741934999999,655.5,361.56213130000003,129.1992188,129.1992188,40696.0,656.3870968,0.328663806,0.308564543,0.415505015,0.286431838,0.23095135100000003,0.173190089,6.228474227,44.09739552,1.812477573,40.14743352,0.003737411,2.316484413,1.524952888,0.062067863,2259.207221,814.8304786,2416.775501,457.84134810000006,23.62348575,9.109924872999999,0.008048816,0.013136675,4681.888356,1594.780687,1.8335755930000002,2.245335073,-0.000252777,0.089837473,0.097062527,0.066736355,happy
1326,153737,1281.141667,1281.5,733.6355509,123.046875,123.046875,153768.0,1281.4,0.395328225,0.287810534,0.520147577,0.266590863,0.265544022,0.113224139,11.78995343,87.19387642,4.541979874,23.16477655,0.000945573,2.685231243,3.1332407000000004,0.203811049,3112.585393,689.1499284,2798.028827,276.2971355,19.66030091,6.144522919,0.068501517,0.057802353,6440.894734,1252.229509,3.221021869,3.891412779,-0.008439534,0.066074421,0.16585714099999999,0.074630729,happy
1327,162761,1271.5703130000002,1271.5,734.5400312999999,129.1992188,129.1992188,162799.0,1271.8671880000002,0.369598896,0.28167843600000003,0.564958993,0.241371012,0.269296146,0.10398518699999999,17.81764716,71.87389990000001,5.2355259080000005,28.61566841,0.002871762,2.465007506,3.1344947810000003,0.04105423,2105.936473,641.3502991,2283.60162,491.2986847,21.61528017,8.51250422,0.019514948,0.022069404,4340.152922,1569.858017,4.217803265,4.4813267230000005,0.0011254560000000002,0.05630585,0.10316868800000001,0.041788127,happy
1328,32402,635.3333332999999,637.0,359.35943369999995,107.6660156,107.6660156,32418.0,635.6470588,0.41214348,0.298595837,0.607783674,0.24993627899999998,0.27623246,0.0838389,12.66808427,85.07615294,5.585248486,29.64755689,-0.001624327,3.333312012,2.488162041,0.044257677999999995,2398.052869,591.2724705,2490.253545,282.78510730000005,19.70310829,6.808670553,0.026166549,0.028924312,5102.9608100000005,1124.4448439999999,2.8973129810000002,3.5157204969999998,0.010709746000000001,0.050756493,0.100652453,0.041672993,happy
1329,146954,1277.86087,1279.0,740.3667351,117.4538352,117.4538352,145411.0,1264.443478,0.42586448600000004,0.287716707,0.567041781,0.24970677,0.269739581,0.102829429,17.34683799,113.1895253,5.490508402000001,24.43518464,0.002233503,2.674194849,3.223936081,0.205967858,2629.897247,822.9230872,2597.23403,428.06097139999997,20.16582853,8.584821853,0.036395732,0.038291477000000004,5564.670518,1646.117834,3.788335598,4.205496366,-0.006154059,0.057683457,0.129206891,0.061997903,happy
1330,136917,1267.75,1260.5,730.9716786,112.3471467,112.3471467,137537.0,1261.807339,0.35391030700000004,0.297548518,0.485916026,0.278464367,0.25351433,0.138071785,8.631689908,51.12159062,2.522203736,31.27351838,0.0009959769999999999,2.821058158,1.778253078,0.132982895,2422.197673,638.342853,2692.2956289999997,458.6474241,22.61897909,8.635100451,0.016115775,0.016310802,5618.9451899999995,1573.0408009999999,2.180373006,2.529426522,-0.000289873,0.07607915900000001,0.096071226,0.046093351,happy
1331,205638,1277.254658,1274.0,739.9539962,161.49902340000003,161.49902340000003,205681.0,1277.521739,0.482693749,0.26964785199999997,0.591074483,0.225406272,0.272464682,0.095374685,13.74935479,67.06536542,7.59727457,19.92718345,0.002665318,1.49644285,3.092768431,0.116426103,2767.964877,412.8825965,2633.935184,231.3547921,19.84411655,9.187970071,0.038778666,0.026687276,5788.015749,854.4835761,3.726772112,3.924145502,-0.005550284,0.056282425999999997,0.12738164800000001,0.033969931,happy
1332,38790,615.7142857000001,615.0,354.3855594,135.9991776,135.9991776,38809.0,616.015873,0.419796348,0.281589783,0.57272459,0.24198605399999998,0.272634337,0.09488862599999999,3.3614484510000002,16.61350147,-1.5430145169999998,35.43927837,0.004324019,2.567858286,1.643793941,0.048107527000000004,2560.747904,521.8479159,2364.692784,288.4249335,22.94357292,10.07857693,0.013958904,0.015769896999999998,5101.919149,1062.166293,1.8988644540000001,2.285342286,-0.007207526,0.060903489000000005,0.147509312,0.048701539,happy
1333,36678,679.2222222,679.5,397.70879289999993,103.359375,99.38401442,36696.0,679.5555555999999,0.42233933,0.282651883,0.510754134,0.25642171,0.265390448,0.11358364,2.005207832,8.492160732,-1.052472522,37.66887872,0.005347928,2.4455177619999997,1.278380036,0.053269255999999994,2618.902698,559.768472,2376.803189,240.2745609,22.1705986,10.14213951,0.012533251,0.011708588999999998,5355.300061999999,896.9209257000001,1.454409651,1.7236071569999998,-0.01053433,0.064185043,0.146264049,0.058704672,happy
1334,125325,1278.8265310000002,1283.0,731.9085622,99.38401442,99.38401442,125354.0,1279.122449,0.447474815,0.275535845,0.621554585,0.229767422,0.277099353,0.080927633,9.396642048,43.46469461,5.3759116879999995,19.0084057,0.004480456,1.74776876,2.892056704,0.120571315,3137.76543,516.040244,2933.4040210000003,228.87848140000003,20.23107507,9.832665486,0.065243281,0.044257764000000005,6856.800205,899.441568,3.1409834219999997,3.442183005,-0.001876525,0.040388493,0.151791977,0.055274807999999995,happy
1335,137614,1262.513761,1266.0,721.9897661,112.3471467,112.3471467,139548.0,1268.618182,0.431478101,0.284338708,0.535945743,0.251903261,0.267450804,0.108643457,3.171370532,18.32243423,1.3060521440000001,38.64913702,0.001046695,2.8500683380000003,1.247634411,0.11950332699999999,2360.703676,884.2168227,2499.4919010000003,451.8858579,21.99128641,8.547153245,0.023601037000000002,0.035961717000000004,5017.636326,1698.848471,1.465347989,1.717932985,-0.00195763,0.063757283,0.11747037800000001,0.063831743,happy
1336,28213,613.326087,613.5,353.76687569999996,95.703125,95.703125,28220.0,613.4782609,0.459726074,0.281644913,0.408491063,0.285572588,0.23375963100000002,0.169380543,12.36116309,75.66504829,6.856240719,31.21965398,0.000969114,2.433465851,2.44946003,0.151905999,2345.229849,676.1905886,2459.4979829999997,370.931422,19.77108368,7.0994464960000006,0.024685621,0.026837131,4911.361968,1383.603635,2.97797634,3.412519024,0.026210484,0.086005947,0.091529681,0.048469497,happy
1337,38657,623.5,622.5,351.0152901,129.1992188,129.1992188,39917.0,633.6031746,0.31426893300000003,0.29806684899999997,0.50896815,0.26033968,0.262591393,0.11991285900000001,1.574017714,10.64579253,-5.288922645,39.99222386,0.006422645,2.644408298,1.039915442,0.036550499,2991.272742,931.3573081000001,2688.70208,405.6304165,21.78670893,6.842696363,0.045560475,0.059862543,6155.146114,1470.090856,0.991809632,1.24636317,0.021136283,0.068455801,0.153136262,0.085219776,happy
1338,38095,624.5081967,625.0,358.3542813,129.1992188,129.1992188,38116.0,624.852459,0.38123777600000003,0.290732953,0.532721585,0.249603291,0.26894709999999994,0.10488465400000001,14.30584033,134.1639219,2.888603082,29.95290297,0.005274338000000001,3.602369222,2.697912455,0.028061718,2843.885704,891.8292365,2830.370871,442.9782011,22.78627864,8.759726426,0.02811452,0.027078781,6273.17292,1826.831723,2.8304544739999997,3.3027315919999998,0.013852978,0.061723306,0.12608746699999998,0.062818474,happy
1339,137497,1273.1203699999999,1273.5,738.8496153,107.6660156,107.6660156,137529.0,1273.416667,0.455368669,0.27797981899999996,0.557703756,0.24437442,0.274847575,0.08827312,5.097311853,21.0776734,4.470259883,23.25080389,0.0019527479999999998,2.0000021759999997,2.193947077,0.068500347,2782.946074,492.62160480000006,2414.7335160000002,268.0052389,20.56692518,9.774935951,0.038264598999999996,0.03009415,5455.74201,954.8102134,2.604961138,2.7843214080000003,-0.00153563,0.055412457000000005,0.16059181,0.045170278,happy
1340,30039,613.0408163,612.0,348.4197538,103.359375,103.359375,30058.0,613.4285714,0.4062955,0.280103286,0.474001291,0.277790109,0.250276994,0.143856734,17.99398219,95.71251296,6.442636917000001,29.76605841,0.006280665,2.065966384,3.1225414280000003,0.065892763,2493.2017960000003,644.7492066000001,2454.308306,366.3191407,21.40418016,8.574126688,0.015545641,0.016086945,5307.976237,1263.232223,3.701864439,4.250101431,0.022446055,0.075945068,0.11218450699999999,0.043044924000000005,happy
1341,118390,1259.468085,1260.0,726.0448772999999,95.703125,95.703125,115914.0,1246.387097,0.45034659299999996,0.272564634,0.537798309,0.24088682,0.267249251,0.109138313,9.092792917,38.92875535,6.526849097,21.91029523,-0.00027487,1.6212611559999999,2.7511987689999997,0.074255481,2753.350569,442.3900954,2556.4213059999997,258.1435129,20.76273407,9.611356536,0.039443947,0.02377291,5655.818395,869.6853748999999,3.294492542,3.543642171,0.001740609,0.054016927,0.138766997,0.038569695,happy
1342,29548,703.5238095,704.0,313.1837463,99.38401442,99.38401442,29559.0,703.7857142999999,0.466151559,0.28490685,0.431531565,0.275594247,0.24435266,0.153704623,15.77950644,87.67852192,7.475324574,27.4900851,-0.000780764,2.448524513,2.5423018930000003,0.037721589,2466.863066,642.1208149,2619.5424120000002,353.9187897,19.0496354,7.551182737,0.022809654,0.023404999,5373.359175,1292.986084,3.126935745,3.4556604689999997,0.027813197,0.078255689,0.08632638699999999,0.040662456,happy
1343,163453,1287.031496,1286.0,737.3653881,129.1992188,129.1992188,163503.0,1277.3671880000002,0.37224101,0.278438629,0.559246684,0.238705146,0.26797627,0.107340823,12.69908341,55.75489737,3.271685385,28.77243067,-0.000352175,2.009238166,2.9583759310000004,0.17214828699999998,2316.011253,557.4989242,2271.1261010000003,431.7573675,22.05188465,9.036659778999999,0.023966527,0.025666473,4742.583822,1229.128251,3.7061090560000003,4.130079019,-0.005638007,0.055853467000000004,0.126043456,0.044437729,happy
1344,40302,639.7142857000001,640.0,367.19319029999997,129.1992188,129.1992188,39048.0,629.8064516,0.485910147,0.275430373,0.624795001,0.231986728,0.28013755100000004,0.069687056,13.71238637,89.57981055,5.8456385079999995,22.08172624,0.013495828999999999,2.498742809,3.1448895930000003,0.079124264,3035.973136,596.9625474,2656.073535,316.52436760000006,20.28486762,9.474183188,0.047758407999999995,0.036597345,6022.578182,1144.4261689999998,3.4337907089999997,3.9589407210000003,0.000784819,0.039553516000000004,0.16037503,0.059097794,happy
1345,33794,603.4642857000001,604.0,347.89381410000004,123.046875,123.046875,35022.0,614.4210526,0.326523307,0.292447831,0.486886528,0.261777139,0.255847851,0.13369820599999999,11.03399871,55.98729036,-0.420937293,28.45764992,0.002547429,2.00926641,2.23835969,0.036731109,2446.965055,445.49528899999996,2700.260155,269.6304796,21.34770363,5.817901039,0.021372537999999996,0.018457614,5490.083469,1205.79975,2.7617828010000003,3.112563498,0.027929161,0.07912602099999999,0.10132251699999999,0.02884529,happy
1346,38531,631.6557377,632.0,368.1105449,123.046875,123.046875,38549.0,631.9508197,0.390751744,0.290673554,0.490297716,0.260372186,0.257180847,0.13111577,15.77837823,73.75203839,3.923971269,28.52606033,0.005124675,2.279250134,2.8926961419999997,0.069271088,2311.604326,644.4307747,2377.3658530000002,339.4367835,22.47326822,8.687205966,0.013391687,0.01979102,4847.174101,1425.7562130000001,3.6242479060000004,3.965053078,0.009719386,0.074931537,0.107535807,0.04809048900000001,happy
1347,172993,1330.715385,1330.5,702.5925642000001,135.9991776,135.9991776,173340.0,1274.558824,0.39366822,0.29244591,0.550457658,0.256240206,0.264015789,0.116743294,19.97154962,103.70419140000001,3.703994463,28.47842643,0.001112335,2.9504584210000004,3.063682318,0.25238356,2321.82503,735.5603312999999,2372.653691,468.35100389999997,22.98120126,8.903280572,0.019044165,0.026548827,4848.862346,1475.026275,3.817709109,4.36755231,-0.012812238,0.063525373,0.111469659,0.050207869,happy
1348,161010,1267.795276,1260.0,740.9803077,129.1992188,129.1992188,161048.0,1268.0944880000002,0.46750247100000003,0.272131384,0.552418289,0.255346609,0.267961505,0.10737767599999999,7.481439894,39.09687083,1.3762173119999999,24.17080722,-0.006441185,2.208268047,2.2464711669999997,0.25747937,2801.566655,538.4071587999999,2733.008875,265.1184173,20.14281096,9.747552858999999,0.045683164000000005,0.033212077,6091.131861,1100.328317,2.6639427959999997,3.0359029619999998,-0.005997751,0.06253902,0.141766466,0.056840065,happy
1349,28036,637.1818182,637.0,364.63208560000004,89.10290948,89.10290948,28043.0,637.3409091,0.446844936,0.291585937,0.618023476,0.229633605,0.280150004,0.069636976,6.946117925,43.13834091,3.498262393,30.38483425,0.002104364,3.0402998410000004,2.10192275,0.032130188999999997,2685.240413,743.0201359,2570.675804,306.74883910000005,18.73091699,7.3995402189999995,0.041006904,0.043606289000000006,5702.390518,1159.994508,2.419380605,2.8113993760000002,0.005530161,0.041424678,0.127948962,0.07060218900000001,happy
1350,145407,1253.5086210000002,1254.0,721.8719021,117.4538352,117.4538352,145437.0,1253.767241,0.375909321,0.285245301,0.583551685,0.23867578600000003,0.270893139,0.099750892,13.57940875,53.73211331,4.400481236,29.479761600000003,0.0043449859999999995,2.545652504,2.9786813260000002,0.083231367,2262.7856890000003,647.2060848,2267.690745,347.48425960000003,21.13668765,8.86873269,0.014811093000000001,0.019786566000000002,4562.933279,1291.411998,3.809777786,4.324889657,-0.000582995,0.056429831,0.12119568,0.054347702000000005,happy
1351,28498,730.7179487000001,731.0,416.30301760000003,69.83741554,69.83741554,28506.0,730.9230769,0.41989226,0.28786416600000003,0.5977758879999999,0.244477225,0.275361077,0.08665801,6.062529831,37.0007386,2.8054623339999996,32.85288624,0.000124387,3.050196345,1.884467483,0.053595748,2626.5820670000003,601.3417115,2731.692087,241.0749406,19.84507834,6.669138171,0.030075297,0.024376787,5818.097479,927.9461254,2.073196274,2.592889322,-0.002172806,0.04773357,0.110856284,0.05858981,happy
1352,31674,609.1153846,609.5,354.6923181,107.6660156,107.6660156,30470.0,597.4509803999999,0.286022034,0.295356803,0.541154107,0.24501699,0.26743822100000003,0.10867442699999999,5.6195181110000005,26.72439174,0.056358913,40.73610032,-0.00128433,2.076712693,1.499600768,0.024309327999999998,1740.700607,260.9947686,1823.6993989999999,252.97619249999997,21.97637142,8.087529686,0.00453873,0.0043241059999999994,3433.9459020000004,647.1715441,2.155213849,2.367245924,0.013929605,0.061386891,0.09861618400000001,0.02342858,happy
1353,182150,1282.746479,1286.0,737.0910319,143.5546875,143.5546875,182184.0,1282.985915,0.443575275,0.290154582,0.529225548,0.265885176,0.26131389,0.122671856,10.96614211,88.49552609,6.0300220389999994,25.95873285,0.003766098,1.807962644,2.555185318,0.168790787,2703.67833,609.7790114000001,2612.256711,400.38973419999996,21.12433282,11.24630265,0.018514177,0.01869715,5823.99925,1420.291857,2.9413778689999996,3.289630385,-0.00090651,0.057074029000000005,0.125093581,0.053467243,happy
1354,38253,627.0983607000001,627.0,364.2629974,123.046875,123.046875,38274.0,627.442623,0.358016722,0.285391658,0.519232901,0.259433052,0.259328267,0.126815549,11.93575226,50.25705551,6.467667627000001,25.07500312,-0.0007873930000000001,2.018072025,2.627165556,0.045896515,2537.871241,531.1298931,2588.56732,348.61893080000004,20.17394134,6.200235352000001,0.028069197999999997,0.023168061,5408.717294,1270.43271,3.2825751519999997,3.5649607569999997,-0.005397616,0.056262723,0.122065399,0.037943267,happy
1355,192678,1276.0132449999999,1273.0,739.7251323,151.99908090000002,117.4538352,144801.0,1270.184211,0.389292419,0.293535947,0.437715367,0.28267595100000004,0.24481445,0.15296803,15.81167898,82.52918135,6.224205932,30.54898215,0.00070147,2.581738411,2.059965849,0.015306356,2051.186656,822.2448752,2535.672215,469.72770269999995,20.36547999,8.927052775,0.015284444,0.023395322000000003,4764.813313000001,1823.533118,2.742885849,3.023007378,-0.019137627,0.078772044,0.066642826,0.051891800999999994,happy
1356,156246,1280.704918,1283.5,736.0952216,123.046875,123.046875,156218.0,1280.47541,0.41741453100000003,0.299045488,0.5792210179999999,0.261392984,0.272805305,0.09439596900000001,10.1812192,87.60603477,1.465916559,36.76625425,0.003340855,4.235082469,1.951078415,0.265311003,2573.082821,1078.057092,2552.894017,510.5828704,20.72795885,9.019064314,0.041905157,0.060652837,5388.542306,2032.5073929999999,2.159037781,2.8685585369999997,0.003500292,0.056630485,0.100953189,0.073085339,happy
1357,39354,587.3731343,588.0,333.1569858,151.99908090000002,151.99908090000002,29599.0,510.3275862,0.397764099,0.28817943,0.467409885,0.276994278,0.249886255,0.144534401,16.38867423,82.29638761,6.241592162000001,24.41010541,-0.0007683410000000001,2.519681406,3.543382883,0.136185929,3004.519326,813.3367411,2770.375382,342.0273398,20.26633761,6.37173331,0.046162500999999995,0.040973675,6300.928566,1331.7217890000002,3.7492465310000003,4.254679956,-0.003610698,0.073128569,0.142940935,0.06875524200000001,happy
1358,146831,1276.7913039999999,1277.0,738.3677827,117.4538352,117.4538352,146859.0,1277.034783,0.422775041,0.29875863,0.471605635,0.282437516,0.258318702,0.128859541,14.57830826,102.2699946,5.02475246,29.03467666,0.0017550220000000002,3.124417255,2.651417971,0.08920606199999999,3050.33831,895.7626947999998,3073.29305,383.9032747,19.30990733,6.086230400000001,0.042615615,0.049030077000000005,6937.834967,1637.481518,2.68381263,3.29517865,0.001661766,0.069099585,0.117299948,0.06701338700000001,happy
1359,33828,638.2641509,638.0,365.9812425,107.6660156,107.6660156,32581.0,626.5576923,0.445586559,0.277319588,0.526612968,0.255746822,0.262230847,0.12069928,15.01959161,86.04265843,6.154818457999999,25.929417899999997,0.005555213000000001,2.082219947,3.662602663,0.16081520900000001,3062.602583,554.8518713999999,2752.816216,309.15375739999996,20.83749121,8.933562232,0.036066628999999996,0.02638939,6310.378509,1100.148358,3.8316806060000004,4.421289682,-0.000552494,0.064167747,0.163097275,0.049984149000000005,happy
1360,135254,1264.056075,1264.0,730.7883828,107.6660156,107.6660156,135281.0,1264.308411,0.365086212,0.31140549300000003,0.468974591,0.287924768,0.25337498199999997,0.138327336,16.18902426,119.74174140000001,3.769671639,38.77438269,-0.001915088,4.0096648219999995,1.9090231659999999,0.137966901,2052.120829,827.8401150000001,2456.84897,394.2188974,22.63302469,9.319252048,0.009068121,0.020259162,4723.206361,1784.667231,2.35024451,2.94678543,0.005019483,0.08175569099999999,0.067703732,0.04860152400000001,happy
1361,44539,601.8783784,594.5,351.57752410000006,161.49902340000003,161.49902340000003,46159.0,607.3552632,0.592319598,0.246343874,0.514080685,0.299145414,0.257687187,0.130117819,2.6251074709999997,27.35431236,2.471900665,40.23941806,0.0007721189999999999,3.799992757,1.26444447,0.024342205,3897.9654649999998,977.1535991000001,3197.073687,286.033646,17.71216066,5.841994176,0.07787697,0.074678466,7831.885975,1043.510766,1.027195028,1.4858812419999998,0.014033361000000001,0.059861850999999994,0.19589035,0.10758263300000001,happy
