song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
447,41052,603.7058824,603.5,342.632802,151.99908090000002,151.99908090000002,41077,604.0735294,0.293402023,0.301317752,0.440745443,0.283820823,0.235290594,0.16724733,11.95268175,80.28096117,4.617139759,40.44180706,0.027248843,2.625252082,1.62561214,0.016231526,1710.152507,700.5574475999998,2249.239402,463.3296917,21.66378313,6.194353662999999,0.0074094869999999985,0.014832627,3585.625918,1843.0029600000007,2.252272623,2.563587144,-0.00370722,0.090397166,0.062959178,0.033961469
448,41322,566.0547945000002,566.0,323.9693834,172.265625,172.265625,40221,558.625,0.399274117,0.274583625,0.575800458,0.236605481,0.26897149600000003,0.104822075,20.17058944,82.92403420000002,5.493308194,23.70560802,0.023499479,1.625260002,3.741660118,0.011955795,2632.17214,446.55300530000005,2627.510023,293.1193344,19.52526229,5.680900004,0.039200749,0.037881423,5669.082429,1005.64084,4.567322154,4.896182434,-0.000419069,0.061091340999999987,0.125213335,0.031324269
449,34385,554.5967742,555.0,321.1460054,143.5546875,143.5546875,34400,554.8387097,0.382090128,0.280355941,0.53483532,0.247790338,0.266693691,0.110488952,19.85635006,74.44029001,5.767957963,24.15121784,0.02719183,1.680335776,3.62061286,0.022594605,2552.328003,521.8359333999998,2600.936281,274.7436952,19.83181917,6.324345134,0.036234707000000005,0.039351802000000005,5543.744256,1017.284549,4.490729306,4.74740525,0.0045240820000000005,0.063343465,0.120185947,0.04080999
450,36486,544.5671642000002,545.0,312.3073125,161.49902340000003,161.49902340000003,35427,536.7727273,0.397752672,0.276501118,0.594459229,0.229259242,0.275948057,0.084770297,17.74619945,87.95402467,6.073383729,25.06371124,0.031307564,1.688767392,3.416346788,0.026740618,2436.6552460000007,443.6658988,2463.0833620000008,317.8052357,19.41760134,6.140017256,0.034318607,0.037539236,5173.5439689999985,1063.65255,4.359832024,4.683744989,-0.00086516,0.051845454000000006,0.119170218,0.031575155
451,45526,711.34375,711.5,370.0733128,129.1992188,129.1992188,47035,681.6666667000002,0.402527299,0.29248874,0.544018553,0.277742765,0.267467384,0.108602633,15.78110186,105.9228111,4.621190057,23.00617034,0.003934727,2.712736429,2.9983475210000003,0.051288627,3048.83837,737.8741225,2855.786714,273.2478909,19.77532969,6.744169082000001,0.043401737,0.044675238,6568.844244,1124.158491,3.282564364,3.70914359,-0.007008576999999999,0.059169463,0.128824641,0.069426422
452,83280,946.3636364,950.5,533.6777453999998,123.046875,123.046875,83740,940.8988764,0.367562172,0.304947205,0.471722188,0.286276498,0.254951217,0.135400186,12.86010768,101.0714984,0.696245032,30.4558507,0.010937333,3.60980624,2.267067671,0.1274468,2864.341412,1116.158846,2726.459547,458.7897734,21.27717292,7.510678695,0.038766284,0.056733247,6028.303646,1953.396629,2.465778444,2.982406107,-0.002671187,0.06837042900000001,0.134606297,0.095866054
454,75891,882.4534884,881.0,492.15708539999986,129.1992188,129.1992188,74182,872.7294117999999,0.4090030670000001,0.29074141,0.499573993,0.275043327,0.259683539,0.12608645,18.25264893,140.5631261,6.6833965110000015,23.77082569,0.002965001,2.21909987,3.204669714,0.032680336000000004,2789.625739,571.4934222,2714.923743,300.4936972,19.81750656,6.595962722,0.043730196,0.05225217,5991.4621689999985,1233.429399,3.594158829,4.064897354,0.014156016,0.068226165,0.120653461,0.049964450999999986
455,91337,1127.617284,1134.0,645.9261428,95.703125,95.703125,91360,1127.901235,0.42668944,0.29230268800000003,0.406147061,0.287548187,0.23756196,0.164005026,21.36544957,162.68123880000005,5.739133635,25.02601877,0.0032883120000000003,2.566106625,2.731131792,0.031164,2543.790809,585.3900836,2693.609568,270.56855930000006,20.13520752,6.131808146,0.025452832,0.039980296,5542.395704,1207.383873,3.327842605,3.74178389,0.003843042,0.081862096,0.087936375,0.055285513
456,35890,578.8709677,579.5,330.53751360000007,143.5546875,143.5546875,35907,579.1451613,0.35331756200000003,0.292323297,0.461350876,0.266779037,0.247016002,0.149386841,15.29026906,71.99667253,5.939085088,25.15985816,0.021502629,1.5140402169999998,3.077822685,0.008742877,2485.813366,452.4269069,2435.579914,224.4923406,20.85391253,6.822592771,0.025414491,0.021519486,5114.8658380000015,896.4045183000002,3.802143893,4.07255238,0.008670013,0.078129449,0.120802039,0.040228789
457,48149,729.530303,729.5,409.6053244,117.4538352,117.4538352,48174,719.0149253999998,0.368839292,0.310676073,0.523651445,0.260286875,0.264691124,0.115203916,14.60453243,127.6902297,2.133224611,34.09591724,0.014890607,3.401664294,2.680518389,0.052300856,2701.793523,1171.957011,2682.1666170000008,696.339018,20.97618466,6.3993653020000005,0.031875111,0.051992264,5739.604789,2414.904296,2.730006799,3.440369516,0.001241409,0.062929706,0.124361837,0.072465109
458,112619,987.8859649,987.5,566.8449115,151.99908090000002,151.99908090000002,112683,979.8521739,0.365592638,0.284489514,0.532499841,0.259464312,0.263072955,0.118852654,14.141028,56.18662477,5.413254547999999,21.52078689,0.01704162,1.560195136,3.358076811,0.052593522,2731.220029,347.0266685,2432.803459,174.5554092,21.11522896,6.573930257000001,0.033110987,0.028518504,5395.956832,632.2646232000002,4.132485448,4.278707669,-0.004896805,0.064203286,0.149529054,0.033770786000000004
460,46128,698.9090909,700.0,389.8618919,123.046875,123.046875,44887,690.5692307999999,0.326472877,0.302749984,0.5185146310000001,0.277058499,0.260246235,0.124920898,30.38129477,146.76658590000005,5.145508602,33.48376449,0.005810324,2.197491784,3.639263868,0.060040615,2240.860096,512.4980922,2548.220435,300.4540278,20.27799199,6.816039204,0.01729086,0.022468671000000003,5158.906004,1271.964938,4.667503563,5.235683869,0.00460671,0.064921851,0.08789895199999999,0.039062122000000005
461,7144,396.8888889,396.5,218.6623193,61.5234375,61.5234375,7149,397.1666667,0.36390215,0.285934006,0.437312881,0.274773985,0.243118652,0.15564913800000002,7.878118215,47.93015865,1.997702848,40.67494673,0.029736267,2.7522541410000003,1.636776447,0.028084874,1771.146903,846.5330992999999,2228.604356,463.8527772,21.28935851,6.283816916,0.012163407,0.026459217,3722.062816,1720.32668,2.050209298,2.515633656,0.03238423,0.089443299,0.06841312599999999,0.056890464
462,22381,497.3555556,497.0,279.7788139,117.4538352,117.4538352,22396,486.8695652,0.355757426,0.28350587,0.533601683,0.257356982,0.257228714,0.131021838,6.3121106870000006,44.28975113,0.810257144,59.81190971,0.009441838,2.701336412,1.271343112,0.001421879,1250.073345,424.5939188,1716.673055,457.0187602,21.95359421,6.882500237,0.003864612,0.013641297,2639.937447,1125.102446,1.562859217,2.424484067,0.023919289,0.058257595,0.050531454,0.017051455
463,62544,933.4925373,933.0,531.5924927,95.703125,95.703125,60720,920.0,0.373303001,0.30759194100000004,0.566233715,0.252642593,0.273553716,0.092204651,7.585006227,55.62091807,-0.403197701,59.33255152,-0.000402954,3.124526102,1.515550256,0.311586857,1581.448437,700.8525187999999,2200.77,534.8204072999998,20.03282915,6.1153511589999985,0.008627235,0.028020771,3335.224397,1880.832573,1.6156891430000002,2.62705161,0.004006669,0.052162126,0.056967511,0.03861381
465,23487,443.1509434,442.0,248.3322786,151.99908090000002,80.74951172,9875,395.0,0.31622362600000004,0.298543486,0.45772984,0.265438804,0.249623359,0.144987972,10.45276304,61.95917572,1.172031132,45.88487941,0.028664338,2.011030539,1.5513916019999998,0.044164598,1308.7806859999996,394.9994338,1709.032155,459.8670945,21.12122425,7.204742139,0.005426982,0.044405993,2490.61441,1064.062716,2.366302548,2.7346452830000003,-0.011843139,0.078010953,0.058111397,0.015780376000000002
466,19602,560.0571428999998,562.0,289.407764,92.28515625,89.10290948,20746,560.7027027,0.387102126,0.30845795,0.46094177,0.285170393,0.2468751,0.149619578,7.753650423,68.60438587,0.137574339,43.74713047,0.010796194,3.23549062,1.723104477,0.017626505,2385.218821,1040.695713,2558.852923,549.0064075,20.22523343,6.614943226,0.071524307,0.181078374,5106.276699,2147.857662,1.914282183,2.413084052,0.009615985,0.079761609,0.112004843,0.122930906
468,62335,959.0,951.0,538.6673013,89.10290948,89.10290948,62363,944.8939394,0.390986966,0.286187211,0.439517453,0.289123831,0.24202241,0.157348296,17.23104573,105.0231726,3.886444748,36.55757544,0.003359146,2.624606566,2.889833927,0.27007010600000003,2182.653339,677.2694561000002,2340.339328,577.0579117000002,20.36791272,6.477954039,0.019786227,0.024028298,4662.560411,1569.9690460000004,3.473915728,4.2729745710000016,0.010617709,0.099387936,0.095602325,0.045630754
469,26487,563.5531915,563.0,324.4824231,107.6660156,107.6660156,26509,564.0212766,0.390372213,0.28360669,0.494299872,0.26840339,0.258930331,0.127626084,15.33263232,81.11201102,5.932083313,24.51831102,0.028972855,1.886244762,2.901926994,0.020753965,2418.786177,415.3106247,2563.144186,254.6253924,20.06544512,6.371811728,0.025737023,0.021557311000000003,5395.13018,910.204732,3.557801589,4.017266933,0.018112748,0.06883529599999999,0.104728993,0.029675687000000006
470,163830,1353.966942,1351.0,771.6759151,117.4538352,117.4538352,163872,1343.213115,0.39575443,0.301611701,0.476085959,0.275897402,0.252891853,0.139208634,16.62612725,101.9076327,5.362050169,25.86942544,0.01162477,2.658962252,2.928943396,0.250776261,2668.265416,785.3793293,2794.258922,407.6092132,19.36422012,6.446588889,0.037011404,0.046614476,6093.995624,1618.213651,3.410878822,3.767693288,-0.012849451,0.06354373599999999,0.102591757,0.051763545
471,177774,1388.859375,1389.5,776.2798377,123.046875,123.046875,177832,1389.3125,0.3752802870000001,0.300304292,0.5004650070000001,0.276283257,0.256565763,0.13231531400000002,16.66474098,128.2608257,3.867776835,26.6587433,-0.002598744,2.656962622,3.002012253,0.543191314,2981.203436,985.7709919,2841.447796,448.7713215,20.93892423,7.007902017999999,0.045353680999999986,0.057215992,6417.121595000001,1793.323601,3.1402005180000003,3.683085949,-0.005582519,0.065771871,0.139414852,0.085224207
472,111749,1201.602151,1205.0,672.2873832,103.359375,103.359375,114193,1202.031579,0.364693635,0.296898159,0.40176666,0.28631171,0.234857828,0.167854502,13.18795373,98.89963512,1.78468975,23.23457718,0.009339628,2.701825476,3.056533337,0.096882932,3369.32768,963.5857002,2919.875088,281.5206759,20.09201365,6.551747555,0.064307466,0.06974861,7032.089403,1281.830199,2.90241249,3.363056957,0.011215196,0.087665536,0.15925088699999998,0.096560513
476,86285,862.85,861.5,500.65945260000007,151.99908090000002,151.99908090000002,86315,863.15,0.346184082,0.288321694,0.593388437,0.230555318,0.275232918,0.087064197,3.767358851000001,14.97769922,0.552572124,28.4369669,0.010443136,2.179888091,1.741287351,0.051135898,2590.852556,482.8624786,2491.980674,355.5049637,19.78240714,6.354778821,0.037547827,0.044920318,5168.985731000002,1220.348723,2.066445009,2.2961322440000003,-0.0028978690000000004,0.054643949,0.138418621,0.035009207
477,72227,880.8170732000002,878.5,512.1691586000002,117.4538352,117.4538352,68583,857.2875,0.369002037,0.283648713,0.604993627,0.238154317,0.274491779,0.089373355,23.8319817,112.1880047,6.294270809,31.44276563,0.015986122,1.889855463,2.9438247680000003,0.14072527,1873.884452,434.284794,2362.826737000001,363.4249657,19.13600389,5.741652242000001,0.013454808,0.027933287,4202.880549,1380.847001,4.195590705,4.541014048,0.019366883,0.047995797,0.073296381,0.023331758
478,110864,964.0347826,964.0,550.177409,151.99908090000002,151.99908090000002,96138,890.1666667000003,0.36347274,0.279991449,0.531927559,0.254959056,0.26224032,0.120678698,15.64044732,60.07003565,5.717818583,31.01821692,0.009485878,1.557115228,2.8878259660000003,0.104728557,2020.161535,471.2839801,2249.593127,340.6321454,21.01997647,6.664486564,0.016763411000000002,0.027794328,4152.356335,1200.340081,3.840170688,4.232063115,-0.01785671,0.072821496,0.094458008,0.028648449
479,14969,453.6060606,454.0,259.6438049,95.703125,129.1992188,21250,461.9565217,0.342806424,0.277765729,0.354664136,0.279631085,0.218069757,0.18915315,3.281654069,17.65524539,2.238887063,40.9289257,0.01342028,2.128221445,1.00343132,0.00377655,2287.802402,675.5007918,2714.795358,412.2820093,21.42209592,5.701826756,0.015340156,0.017746599,5324.285059000002,1651.113108,1.2680375190000002,1.400604186,0.014287334,0.109372034,0.067121707,0.027013864
480,112709,1034.027523,1034.0,589.1944969,135.9991776,135.9991776,110697,1015.568807,0.440799511,0.284656173,0.5929264329999999,0.248471561,0.272691203,0.094725083,10.63090077,59.07674345,5.949641153,22.80519644,0.016792473,1.662663225,2.580140591,0.041271906,2564.716795,416.5800999,2551.507367,288.2060689,18.96413224,6.356896673,0.034481272,0.029398354,5375.583589,949.6300834,3.235295895,3.495406398,0.005853041999999999,0.054953122,0.120173119,0.033007356
481,29522,517.9298246000002,518.0,293.2699409,143.5546875,143.5546875,29544,509.3793103,0.424164311,0.274443985,0.531346219,0.254289545,0.261491016,0.122293834,13.15154472,56.04326089,6.745896502000001,25.42485165,0.021819899,1.733276091,2.863208532,0.016219489,2367.101171,422.8207627000001,2432.135639,368.6422196,19.40855255,6.353820242,0.026336225,0.017592777,5002.6889409999985,1163.876252,3.697455945,3.933127011,0.000358284,0.062133379,0.111325079,0.025105401
482,104066,1072.845361,1073.0,613.2615584,117.4538352,117.4538352,104106,1073.257732,0.37808704,0.281437571,0.467161056,0.268743913,0.250823932,0.142900974,12.80453717,62.49927414,6.364651856,29.43399432,0.015066897,1.976992453,2.382119417,0.08596073800000001,2254.0226390000007,567.0902952,2535.495148,362.2163682,19.6181331,6.0673222120000005,0.02140465,0.021040529,4895.497825,1356.092143,3.1380748030000003,3.358868902,0.0045174690000000005,0.072559002,0.087145747,0.032902997
483,32592,501.4153846,501.0,286.8018823999999,172.265625,172.265625,32607,501.6461538,0.566100516,0.270704353,0.379488888,0.311643342,0.215399804,0.19218808,22.85852538,179.5405252,6.794397771,43.05528232,-0.00132124,3.590840608,1.869924545,0.017053159,1929.796538,903.9916727,2484.891977,689.0088897,20.47620364,6.951603267,0.009414266,0.037171084,4662.377522,2259.151765,2.205176321,2.692190309,-0.02787078,0.095485754,0.035685712,0.032713906
484,44319,714.8225806,714.0,405.6770336,112.3471467,112.3471467,42928,692.3870968,0.386975963,0.298540366,0.435989248,0.287413889,0.238191417,0.163089491,17.18672269,129.2659347,5.486260185,31.65133163,0.022173811,2.749478615,2.209370852,0.019478567,2338.538556,927.9665796,2688.3413530000007,478.4591326,21.20176237,6.161983837,0.020862902,0.038178626,5098.250231,2234.754007,2.666111616,3.005887462,-0.002340127,0.089218448,0.085654723,0.06410324
485,61454,960.21875,960.5,502.5202567,95.703125,95.703125,61470,960.46875,0.395624011,0.306281817,0.524525637,0.273966983,0.264892475,0.114740185,20.30131167,116.7751588,7.63444953,27.38753461,0.01086218,2.829005643,2.886139393,0.156473994,2404.385747,615.1532070000002,2799.589292,328.7602085,19.44866229,6.621057979,0.023511227000000003,0.03184275,5748.8138450000015,1584.170279,3.532580287,4.043524428,0.014516937,0.053842857,0.083027291,0.036593645
486,58360,884.2424242000002,884.0,492.0376944,99.38401442,95.703125,55519,854.1384615000002,0.329441473,0.309094967,0.454236941,0.289043104,0.254367392,0.136493821,5.382404502999999,31.43457707,-8.905011777999999,51.83157595,-0.000303352,3.620663782,1.299825907,0.055672936,2457.216945,1200.512315,2641.028395,567.902755,21.39110665,6.677999943,0.029590487,0.059625,5364.181294,2420.812558,1.428159954,2.00816613,0.0073036019999999984,0.092992508,0.114021626,0.107232908
487,65113,794.0609756,796.5,455.9551312,135.9991776,135.9991776,60550,756.875,0.402902385,0.303905914,0.57352795,0.25901214100000003,0.27442692,0.089572311,27.08653884,152.3046406,8.338574522,24.51054769,0.01950516,2.4941364480000003,3.500648737,0.046509661,2601.550783,720.0436965,2873.078774,424.9547219,18.85704982,6.692139125,0.028636578,0.040192738,6096.574643,1682.2006809999998,4.134764511,4.6285727780000006,0.017823297,0.060735495,0.090522938,0.042744858
488,22205,516.3953488,517.0,300.7956998,107.6660156,107.6660156,22228,516.9302326000002,0.391329539,0.283284869,0.480055091,0.279871379,0.24680405,0.149736751,22.48467776,112.1159355,7.13538137,33.55833266,0.018882817,1.76058341,3.4013068680000003,0.116010129,2106.332845,693.0234028,2179.551527,553.9985311,20.28107664,6.68863081,0.019049773,0.020681627,4399.575342,1476.823564,4.280164771,4.850823067,-0.0062223980000000005,0.083127792,0.094230318,0.04001663
489,74469,919.3703704,917.0,536.7689446,112.3471467,112.3471467,76347,931.0609756,0.419894269,0.28050731100000004,0.557935304,0.25273481,0.271897261,0.096980477,14.24060993,79.06875166,3.718907006,21.42388235,0.00867265,2.195819787,3.447938919,0.139760301,3091.304855,684.3412916,2796.06228,331.3952082,18.6058522,6.629681757999999,0.064992994,0.053083271,6485.421652,1271.0279449999996,3.704871919,4.025530027,0.007398182,0.052711832,0.158196433,0.066449469
490,30358,551.9636364,552.0,315.7122374,129.1992188,129.1992188,32608,572.0701753999998,0.463057828,0.288009412,0.41819491,0.277290869,0.240492189,0.159677301,20.12717392,152.74073159999998,7.051602993,26.2841694,0.026635199,2.030687835,2.996385574,0.055970527,2848.352128,664.7401545,2885.3535850000007,342.3935074,19.21275696,6.5489844,0.035039492,0.033059634,6319.95815,1351.122215,3.28202696,3.691979159,0.00593284,0.084069298,0.100232196,0.044291295
491,69155,1047.80303,1050.0,609.1201607999999,80.74951172,80.74951172,67094,1032.215385,0.39871305,0.300616851,0.546065253,0.258198396,0.268461778,0.106120719,23.8938997,153.0065041,5.795531091,39.7429994,0.010132374,2.995303106,2.30584836,0.060766596,1520.363272,629.0406146,2027.813074,501.34972860000005,20.90848673,7.405824005,0.005121292,0.025342623,3143.108472,1562.958093,3.356749344,3.776912373,-0.006406762,0.064014372,0.054601034000000014,0.03413635
492,51133,720.1830986,720.0,420.1711693,123.046875,123.046875,51152,720.4507042,0.427556835,0.271533685,0.415297701,0.270324426,0.237537702,0.16404015800000002,15.90576214,63.79808872,7.080662609,23.84085535,0.023891329,1.7510400819999998,3.543367147,0.029219843,2872.818613,522.0948495,2661.942944000001,266.4115913,19.69851572,6.217591195,0.04660169,0.040426556,5945.925483,1013.279324,4.104340865,4.49053446,-0.002200906,0.08428823099999999,0.142145467,0.042205936
493,78955,822.4479167000002,822.5,471.1605324,151.99908090000002,151.99908090000002,78963,822.53125,0.436798957,0.27485245,0.446859515,0.27451379,0.246839721,0.14967794,16.93960828,84.42517406,8.582737101000001,19.43985849,0.017266922,1.591921506,3.200337648,0.042202394,2941.3283760000004,482.6235754,2901.767716,203.3864033,19.25287885,6.089555517999999,0.042930797,0.036310151,6636.445822,822.7254885,3.668351293,3.879059085,-0.0026570820000000003,0.072455721,0.116797724,0.041090689
494,42028,636.7878787999998,636.5,364.74073460000005,135.9991776,135.9991776,42049,637.1060606000002,0.407634681,0.303895402,0.470101376,0.284529274,0.25388410100000003,0.137390672,27.4434339,172.03841719999997,4.414445817,30.98782154,0.002621504,2.383072787,3.232410669,0.061967485,2545.682822,856.7845173000002,2631.480644,376.8215475,20.39421853,7.339918203,0.025460403,0.047469731,5510.861604,1614.335056,3.849072381,4.589157372,-0.002351481,0.074919999,0.097123033,0.0801196
495,293083,1472.778894,1472.0,853.0722198999998,172.265625,172.265625,293141,1473.070352,0.413918354,0.291862112,0.445063983,0.282557319,0.242904017,0.15598388300000002,22.30979256,133.7112472,5.518139149,29.27565398,0.011017484,3.0240635360000003,3.303897619,0.163889557,2276.168373,769.5152917,2267.484749,478.3191683,21.54830669,7.765044601,0.022688275,0.03720266,4645.462752,1531.389199,4.07674319,4.568448854,-0.01192156,0.07999202799999999,0.104043803,0.052900417000000005
496,41027,745.9454545,746.0,386.8190753,107.6660156,107.6660156,41039,746.1636364,0.44394266,0.296571221,0.498034696,0.280681572,0.259526684,0.126408994,26.32973222,217.1934948,4.708582281,42.50843686,0.019957802,3.579140767,2.381712914,0.046278815999999987,1880.614494,1180.116967,1933.535745,754.922405,19.98365092,7.683155602,0.023212466,0.039967168,3704.805224,2312.7066210000007,3.07833476,3.595666853,-0.006066266999999999,0.06648596799999999,0.08757087699999999,0.081301964
499,30148,602.96,603.0,351.79738260000005,107.6660156,107.6660156,30163,603.26,0.480626965,0.28551416,0.511279082,0.278444388,0.256139069,0.133139441,20.6826093,138.9692373,8.024520427,26.44154741,0.01007768,2.207196135,2.859473467,0.035609402000000005,2670.606864,568.3105094,2900.007088,334.30377989999994,18.96361618,6.657328017999999,0.027100865,0.025152273,6412.611969,1223.453935,3.337423035,3.804625724,-0.012705563,0.058865329,0.08581075,0.034747226
500,43436,689.4603175,691.0,393.5007644,117.4538352,117.4538352,43454,689.7460317000001,0.447645922,0.293368534,0.50296625,0.282029423,0.257988548,0.12951927400000002,24.33525562,179.5890503,7.209777428,26.71811469,-0.0019987670000000003,3.450336072,3.320713043,0.050836105,3374.594993,1164.457581,2961.419601,549.4259225,19.52472689,6.788191649,0.054044396,0.06062058,6896.211646,1878.950469,3.147508492,3.700784217,-0.001661117,0.053922037,0.156111184,0.116785865
501,58707,889.5,894.5,520.5155152,95.703125,95.703125,57001,876.9384615,0.342005147,0.295983982,0.552876419,0.266730219,0.266381595,0.111239287,15.80637314,109.9478525,2.326242862,31.03294267,-0.001336022,2.012862851,2.694387913,0.19923900100000005,2463.192685,510.2956657,2518.975112,312.4375507,20.58791923,7.2517730710000015,0.024347741000000003,0.033986602000000005,5150.164412,1240.633646,3.243983451,3.692166221,0.008536296,0.056448598,0.111841374,0.040970476
503,122933,1241.747475,1241.0,722.937992,103.359375,103.359375,120419,1228.765306,0.330537972,0.29654267300000003,0.437702689,0.26293057,0.243357112,0.155276042,12.66633198,72.15290821,6.730590209,22.96042759,0.010381766,1.846783418,2.414001465,0.051510215,2600.510175,610.6955138999998,2701.935884,366.7807309,20.13991634,6.715025816,0.029001689,0.030894509,5761.522418,1444.716686,2.9519132860000004,3.124021427,-0.010772823,0.076596991,0.108668635,0.039818556
504,47057,681.9855072,682.0,395.9237407,129.1992188,129.1992188,47073,682.2173912999998,0.410072533,0.30136022100000004,0.406080466,0.29596095,0.233044871,0.17036261800000002,11.81179838,98.19805947,4.983668219,30.97309602,0.023004579,2.946469982,2.007351398,0.046653241,2591.305328,746.4707647000001,2627.833685,340.6800265,20.70420744,6.879048135,0.022372017,0.032482732,5459.782662,1451.949555,2.265931766,2.666930008,0.020693246,0.084619938,0.092064722,0.056869646
505,48938,730.4179104,730.0,412.8546472,123.046875,117.4538352,48975,720.2205882000002,0.487206,0.276894622,0.463995746,0.285285761,0.244555122,0.153382286,13.88347164,119.6998756,7.53360536,21.69026238,0.020899631,2.361861865,3.070742607,0.031118095,3373.736724000001,764.9425464999998,3038.133314,290.3968882,19.62706327,6.24566405,0.06579731400000001,0.066033818,7203.45867,1251.414108,2.969306498,3.33530525,0.009118456,0.078953232,0.161938177,0.078831314
506,50340,729.5652173999998,727.0,422.11244050000005,123.046875,123.046875,50416,730.6666667000002,0.321346617,0.28882081600000004,0.43895584,0.277979429,0.235427424,0.167054666,3.792226595,19.85117357,1.993445243,40.80395594,0.018798715,2.038062927,1.061160207,0.007351551,2209.8147870000007,589.2129876,2721.144291,390.7525675,22.30394403,5.825780541,0.011431742,0.012916017,5139.517308,1571.112655,1.3949856619999998,1.49839728,-0.0214272,0.083631544,0.081030373,0.031088416
507,47773,682.4714286000002,683.0,395.4582052,129.1992188,129.1992188,47793,682.7571429,0.393100347,0.294372277,0.486538967,0.273810058,0.255060707,0.135193821,17.40831202,98.40075267,7.354151374,23.14245187,0.027569694,2.321400067,3.110621452,0.032184795,2629.254697,579.2834173,2709.180451,330.46498039999994,19.60310515,6.20978253,0.034635101,0.039884966,5794.967253,1326.121902,3.775770301,4.106192907,-0.000611386,0.066893469,0.116071176,0.036327942
508,77847,786.3333332999998,786.0,447.590519,161.49902340000003,54.97839096,25947,786.2727272999998,0.325762045,0.29593064,0.430572956,0.278962537,0.23948711600000006,0.161180814,12.70932302,85.05574064,3.883589025,41.04865081,0.016696912,3.150151859,1.889025092,0.05958055,1664.955195,797.9315429,2081.269175,484.9638325,21.1980454,6.7356815239999985,0.010735445,0.033114217,3535.256797,1708.469557,2.504622859,2.917887534,0.019120331,0.085716684,0.065559712,0.049423067
510,42624,747.7894737,749.0,426.7083205,99.38401442,99.38401442,42701,736.2241379,0.435782362,0.28095758600000004,0.562729125,0.247758363,0.270363978,0.101176345,11.48564523,72.66985671,6.12442275,28.8262466,0.005652597,1.632097,2.73856163,0.249697268,2577.116834,542.2446908,2732.295541,285.6921005,18.88150634,6.039352622999999,0.038740937,0.039701946,5712.862959,1207.031643,3.027797736,3.585869632,0.016518109,0.049782987,0.110095611,0.041967197000000005
511,75653,850.0337079,852.0,490.072259,135.9991776,135.9991776,75875,843.0555555999998,0.39065519,0.288771502,0.645324198,0.223418775,0.28042102,0.068537471,13.47521081,58.40483518,4.863709137,23.28394483,0.011330618999999998,2.002085205,3.128032207,0.026645552000000003,2607.559745,450.987853,2547.707711,299.8162061000001,19.67131523,6.824368454,0.035905309,0.034280069,5415.417895000001,1173.167291,3.873214729,4.257405813,0.004752021,0.042445398,0.13256256,0.031467067
512,23780,553.0232557999999,563.0,315.9991528,103.359375,103.359375,23509,546.7209302,0.32563096,0.315345599,0.40889966,0.282647609,0.230700385,0.17352425,1.754448918,18.21090542,-9.77585683,74.48898449,-0.001178401,3.354350915,0.846845925,0.077663444,1973.047127,1304.28728,1910.168452,797.9303794,22.57378456,6.224027207000001,0.020499185,0.051057767,3668.064124,2411.552216,0.68504541,1.312160418,-0.024728919,0.086617648,0.099020607,0.092266611
514,86558,857.009901,856.0,492.4598892,151.99908090000002,75.99954044,42859,857.18,0.377848224,0.279633995,0.4964066720000001,0.26182265,0.256045472,0.133319351,10.78543627,55.13328119,5.780655397,25.43531536,0.022815471,1.955316861,2.495126724,0.07401026,2628.465086,678.4795419,2741.160362,375.1615275,20.2919373,6.687864697999999,0.034162264,0.041877866,5861.787279,1538.4344119999996,2.960885766,3.169179151,-0.01347911,0.065269523,0.116165082,0.052681441
515,126941,1197.556604,1188.0,686.1587236,117.4538352,89.10290948,98908,1191.662651,0.359140409,0.284507236,0.526330897,0.255985499,0.262511655,0.120087319,16.64116889,103.4186409,4.451281492,27.48970957,-0.0008503089999999999,1.866547179,2.691783667,0.035345178,2292.263328,541.4391051,2538.47214,328.0754974,20.45865401,6.068602372000001,0.021403443,0.019579533,4948.401038,1307.777634,3.511069965,3.839084334,0.010392218,0.063261959,0.097872778,0.036917872
516,30109,590.372549,585.0,338.8535435,112.3471467,112.3471467,21472,499.34883719999993,0.413846676,0.305425515,0.482633355,0.272065513,0.255435077,0.134485147,6.101555201,104.5886971,-3.484224119,39.14366047,0.003333009,2.629624991,1.18522799,0.08382854599999999,3119.068632,936.2501925,2765.450745,351.9855604,21.50397172,6.858972781,0.037267894,0.05725321200000001,6273.205118,1566.843114,1.129773191,1.704507766,0.008139076,0.07636478099999999,0.168600942,0.105881118
517,13604,367.6756757,366.0,209.5443002,129.1992188,129.1992188,13605,367.7027027,0.334549572,0.317281918,0.456060357,0.294069252,0.247229797,0.149032751,11.7486437,90.1340351,-3.585559575,56.88337788,-0.001845516,3.007730571,1.522628427,0.06546163599999999,2060.915073,1212.756373,2374.876224,644.4277495,20.79270645,7.500544137,0.021265641,0.05637734,4351.786673,2478.031732,1.839156082,2.65020874,-0.000947109,0.08289067900000001,0.078508727,0.090775799
