song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,quadrant
d1005,78791,937.9880952,934,546.1121569,117.4538352,117.4538352,76929,926.8554217,0.385290837,0.288894012,0.546529829,0.250519234,0.268903615,0.104996091,1.602040893,9.636026412,-1.151980798,46.44567237,0.002820745,1.704527163,0.712452531,0.130089775,1775.427948,442.4245782,2099.957747,263.7354101,20.04692093,8.138666241,0.008637355,0.008066464,3789.765973,999.9070284,1.060099453,1.21951653,0.023840408,0.053524026,0.07584711,0.031280545,0.55,0.5125,happy
d1006,124369,964.1007752,963,553.6995358,172.265625,172.265625,124404,964.372093,0.262727855,0.322985004,0.440732922,0.294772811,0.251475311,0.141751547,1.621246331,40.63176027,-11.13290984,62.84639358,-0.002854664,3.229330281,0.488301456,0.049454946,2136.975068,688.5854528,2335.926949,390.1277705,22.08323503,8.204302924,0.013621462,0.024499206,4443.112022,1479.522938,0.545500704,0.824631319,-0.009085821,0.083336154,0.08347367,0.051020701,0.45,0.425,sad
d1007,95251,962.1313131,965,552.5165503,135.9991776,135.9991776,95269,962.3131313,0.31871574,0.334687892,0.494859527,0.289801037,0.267802322,0.107774068,1.922171566,25.57930809,-8.517964356,60.74637235,-0.000175162,5.09387514,0.677187443,0.111370727,2265.099649,771.9056481,2454.1072,378.7965443,20.5081265,8.075724974,0.019488461,0.030563479,4807.115376,1588.193716,0.711153394,1.177714248,0.003361412,0.071058853,0.083798435,0.057313734,0.525,0.55,happy
d1008,102604,977.1809524,981,557.214651,143.5546875,143.5546875,103715,978.4433962,0.324916102,0.300786323,0.514550812,0.263813347,0.267176922,0.109315259,1.418614449,11.77726695,-7.534582008,60.88316762,0.008434628,2.737025467,0.616161287,0.211885631,1753.320282,695.9483804,1970.41202,480.5782771,21.64087725,7.504129057,0.007751496,0.017644316,3518.556502,1524.651519,0.820896686,1.224573367,0.014858989,0.068647435,0.083990926,0.04461533,0.625,0.55,happy
d1009,95381,963.4444444,954,545.223339,135.9991776,135.9991776,95445,964.0909091,0.271966163,0.305274723,0.436074755,0.277641669,0.252726156,0.139509223,0.813126981,6.262896594,-8.183543855,76.45715846,-0.004913726,2.987166599,0.416019022,0.0091304,1194.562024,323.8485979,1163.684154,186.8266586,22.18875216,6.535167923,0.000461146,0.001964451,2245.353089,627.7964076,0.591630203,0.747274563,0.005610692,0.08158763,0.065198144,0.026381716,0.3125,0.3375,sad
d1010,83463,1192.328571,1202.5,424.3221728,123.046875,123.046875,88846,987.1777778,0.419983193,0.29796193,0.562335582,0.258733631,0.273511603,0.092329499,1.817556064,31.57001488,-10.82413374,62.41590584,0.007766294,2.758171006,0.613019049,0.276099265,2296.082256,767.9135506,2245.500841,578.2063493,20.01605394,7.323286593,0.023364011,0.035740945,4594.449996,1742.787912,0.670917168,1.229975443,0.002257492,0.056593905,0.117161801,0.062607865,0.6875,0.6875,happy
d1011,120404,963.232,964,551.3067406,172.265625,172.265625,120433,963.464,0.278686023,0.320509547,0.409413739,0.294419761,0.239938526,0.16050806,0.738336432,11.46142045,-13.80413315,89.39428722,-0.000298856,3.621907062,0.260083973,0.033638075,992.2092587,397.2368698,1444.666133,380.4065954,20.64286423,6.993209603,0.001442403,0.005609464,1778.883688,1068.355599,0.327887428,0.536375215,0.020084102,0.091100423,0.032594159,0.016070295,0.4375,0.25,sad
d1012,79905,962.7108434,955,552.9079431,112.3471467,117.4538352,83015,976.6470588,0.342051236,0.31059204,0.536652836,0.260811829,0.264897719,0.114728078,1.650411844,13.06659441,-2.979026695,79.6334027,0.000658012,3.836628539,0.522242308,0.00803383,848.774945,351.3254745,1130.374707,257.3343143,20.95359415,6.153329974,0.000297853,0.001012149,1688.762011,855.5317291,0.784257328,0.977913905,0.004787626,0.05730154,0.036644525,0.023028363,0.4125,0.2375,sad
d1013,93956,989.0105263,988,513.5993625,143.5546875,143.5546875,92861,977.4842105,0.320483541,0.29823668,0.449195519,0.270611506,0.241178659,0.158638544,1.321782676,7.109102144,-7.056550884,81.70337399,0.000432414,2.015845669,0.532331944,0.083351605,861.5316345,396.0735414,935.355259,233.9917687,23.29163951,6.212267859,0.00022332,0.000891279,1592.568148,806.042738,0.769319157,0.937287796,0.033243836,0.076632893,0.054195691,0.038315988,0.275,0.3125,sad
d1014,72430,953.0263158,950,554.5476102,103.359375,103.359375,72458,953.3947368,0.300145796,0.302899245,0.434729247,0.280985986,0.244120789,0.154072625,2.231009912,12.93769444,-1.485744993,58.65073051,0.005292839,2.468084921,0.66908139,0.051619936,1529.403636,741.0601291,2005.038128,649.9283642,23.68828702,8.040462248,0.0033195,0.008179612,3418.451551,2039.174343,0.952936855,1.037434366,0.000345876,0.079408312,0.060761537,0.034612885,0.4875,0.4375,sad
d1015,63192,943.1641791,940,538.0125005,92.28515625,92.28515625,63217,943.5373134,0.446164289,0.27761377,0.57226412,0.232381703,0.273981393,0.090925956,0.594917673,1.997571703,-2.993025111,38.29219486,-0.004109002,2.29853078,0.777067661,0.043239344,2409.7908,519.9601469,2257.388528,361.679852,18.38062712,6.790392712,0.042183772,0.041942012,4691.282744,1239.194102,0.973346183,1.007593239,0.011321099,0.055031484,0.141223132,0.042584068,0.6125,0.6625,happy
d1016,79777,972.8902439,973,554.5381952,112.3471467,92.28515625,60875,936.5384615,0.193538245,0.305620769,0.336767852,0.307852497,0.202015332,0.206211394,1.321141447,47.67180948,-16.85399387,88.7264515,-0.005396202,1.759110037,0.207537726,0.00939675,1359.283902,633.9852913,2094.12614,537.6067321,20.69179792,6.801027365,0.004179888,0.011012889,2616.795288,2046.622185,0.2040656,0.443231552,-0.011341237,0.112129809,0.038920148,0.025824471,0.2875,0.1125,sad
d1017,70186,948.4594595,940.5,557.781566,99.38401442,99.38401442,70188,948.4864865,0.297322053,0.308971923,0.456634605,0.281454545,0.253754451,0.137629982,1.113245199,15.1366159,-11.55322056,76.76178546,0.00175043,3.882478134,0.36193493,0.020996099,1285.163802,552.9441016,1804.258787,492.7201088,21.41337614,6.206348432,0.003474029,0.006948149,2432.996399,1337.106404,0.460660498,0.689364918,-0.003966909,0.076178688,0.048022133,0.030762256,0.3875,0.35,sad
d1018,85079,924.7717391,921,546.7505214,123.046875,112.3471467,70575,916.5584416,0.258661662,0.305458857,0.455448349,0.273595319,0.243063209,0.155735705,1.155443224,18.49284854,-6.93505153,65.8980609,-0.000708408,2.064516264,0.358470798,0.008046227,1486.123522,388.1381381,2077.081357,301.9915834,20.40922278,6.205769681,0.005244576,0.008924861,2942.509985,1057.511286,0.486183587,0.657008842,0.010606004,0.071020981,0.053178565,0.024215232,0.3375,0.1875,sad
d1019,84763,941.8111111,935,495.0800361,135.9991776,135.9991776,97864,998.6122449,0.264160259,0.297348451,0.413126759,0.280547421,0.236995881,0.164821982,1.458063891,13.39265497,-9.215467215,80.32492939,-0.002467203,2.791580108,0.386558205,0.029314917,1044.322167,545.5655098,1647.253426,467.408716,23.34863582,6.512201113,0.00223331,0.00796592,1768.611528,1323.67122,0.528275316,0.738866676,-0.012232841,0.093399901,0.041280426,0.033238851,0.4125,0.225,sad
d1020,117662,919.234375,913,534.4171692,172.265625,172.265625,117632,941.056,0.268807227,0.314378254,0.401626299,0.297525291,0.227185737,0.178101022,1.485362744,11.79260937,-7.303492716,64.2586591,-0.000272374,3.156237081,0.530128956,0.02710337,1785.900069,637.4526652,2338.752231,462.307043,22.70001733,7.063773206,0.005314864,0.015381561,4183.935811,1667.43683,0.64692339,0.908409562,0.007010366,0.083980424,0.059095889,0.037791254,0.3,0.1875,sad
d1021,98021,933.5333333,932,534.4005109,143.5546875,143.5546875,98073,934.0285714,0.31420852,0.287944134,0.43875034,0.262270053,0.237012633,0.164797892,2.178814164,15.46703288,-2.037500577,45.09777751,0.000245936,1.625494288,0.702691197,0.003595053,1647.819439,304.8008799,2218.911134,267.5411343,21.12220972,5.770602029,0.004945281,0.004658567,3563.93956,880.3017514,1.046713055,1.119748518,-0.015025015,0.076632133,0.059735592,0.015435757,0.65,0.475,relax
d1022,123298,963.265625,965,537.6714768,172.265625,172.265625,125130,993.0952381,0.296106882,0.306737939,0.446694974,0.291771793,0.233387025,0.169893584,1.140075016,11.76610951,-5.630612789,75.02608783,-0.000946924,2.938940792,0.420459867,0.003547403,1196.549178,644.7358084,1638.813795,502.6840756,23.02968951,7.600168492,0.002063061,0.007609069,2336.519205,1539.890656,0.563452123,0.798962601,0.010944887,0.070939734,0.047183892,0.033732184,0.2875,0.2875,sad
d1023,129922,984.2575758,986,548.9328852,184.5703125,60.09265988,40819,949.2790698,0.235592939,0.290607401,0.392079468,0.277613672,0.222603571,0.183796038,1.20681233,9.403562076,-13.17904545,80.97508301,-2.09E-05,1.67358673,0.37155807,0.03306476,792.8982396,161.190901,912.0384959,199.1473947,23.51829115,5.039880551,0.000109585,0.000254577,1328.958631,431.297337,0.610001926,0.753180942,0.001290992,0.079418179,0.045509677,0.015856848,0.2375,0.1625,sad
d1024,74536,955.5897436,955,556.087879,103.359375,103.359375,72672,943.7922078,0.321255214,0.300938416,0.465132468,0.266674803,0.249897381,0.144515163,1.407893797,8.626254175,-4.617644193,71.17730366,-0.000310147,1.809815413,0.525859892,0.002199055,1131.025959,272.3735871,1167.036149,157.1885408,28.80500131,9.880443702,2.01E-06,2.22E-05,2433.357508,553.1479848,0.844922458,0.919264833,0.023268874,0.0733563,0.067500474,0.026718038,0.275,0.2375,sad
d1025,100039,961.9134615,960,556.2701874,135.9991776,135.9991776,100091,962.4134615,0.399540444,0.289805675,0.570211931,0.241179091,0.273438966,0.092544397,1.312098325,9.296091135,-3.965942803,36.77169658,0.00106673,1.88282231,0.88417691,0.010144395,2279.987382,355.0658631,2229.199199,237.8434702,20.25963446,7.895189079,0.02049203,0.015508275,4407.918827,789.6766717,1.171712484,1.271577054,-0.000598484,0.059849381,0.122063265,0.034343455,0.5125,0.6375,happy
d1026,97107,952.0294118,955.5,525.9832707,143.5546875,143.5546875,97168,952.627451,0.314534773,0.337694781,0.299925125,0.318467835,0.189564544,0.217712235,1.778245992,14.46568685,-4.510282787,86.59650975,-0.001049262,3.059652207,0.335215032,0.004887711,981.6191287,580.9948034,1880.082859,491.4605259,22.14928156,6.653477134,0.000653561,0.003855961,1631.673467,1612.807583,0.489182379,0.61962884,-0.017122426,0.128958484,0.021337488,0.021242172,0.3375,0.225,sad
d1027,74451,954.5,956,547.4081529,107.6660156,107.6660156,74478,954.8461538,0.426657323,0.276413267,0.46938882,0.248303825,0.256171393,0.133077236,1.240788565,5.141113243,-2.412472161,40.73148481,0.002273602,1.999622494,0.776568413,0.021702096,1999.962797,408.2425574,2227.244688,326.0368302,19.93414587,6.656603805,0.016071834,0.015297771,4196.685734,1065.266674,1.086264543,1.131057587,0.020042739,0.061885386,0.087624313,0.028668678,0.45,0.35,sad
d1028,62778,884.1971831,886,507.0017257,103.359375,103.359375,62802,884.5352113,0.342290914,0.271547448,0.559957693,0.22498888,0.269507109,0.103437185,1.404111278,4.691893824,-2.749200305,38.16098691,-0.000540325,1.704248382,0.874697566,0.046286069,2019.269033,431.3747025,2137.661134,347.6943201,21.01531192,7.048357073,0.014777894,0.019709449,4015.11461,1091.528829,1.229847266,1.287719915,0.019464868,0.048341817,0.105701049,0.022844563,0.4375,0.475,sad
d1029,99025,943.0952381,934,538.5006614,143.5546875,143.5546875,102930,961.9626168,0.366923572,0.306977051,0.521797794,0.267838045,0.266040094,0.112053566,1.46669483,10.04333552,-1.881949192,50.6213768,-0.001363607,3.263559529,0.7609272,0.044641897,2083.146538,895.3799267,2210.481187,379.9460532,19.7971859,7.415843076,0.017938673,0.033610191,4318.029124,1605.313531,0.901357352,1.070637387,0.002810838,0.062466506,0.086885103,0.072281425,0.3625,0.4375,sad
d1030,71467,952.8933333,948,545.8671529,103.359375,135.9991776,97181,952.754902,0.353392754,0.318220056,0.556446157,0.255422301,0.271346455,0.098511091,1.765199996,13.26953331,-1.913293216,56.47650106,-0.000455462,3.05449414,0.629938602,0.044189274,1685.619119,614.8238656,2179.909122,401.667011,20.01598404,7.86224338,0.006988161,0.013716577,3639.55577,1480.90545,0.853286578,1.086127457,0.006000995,0.049807118,0.060571314,0.037173498,0.5875,0.525,happy
d1031,58627,888.2878788,888,519.2592849,95.703125,95.703125,58667,888.8939394,0.413258213,0.279374805,0.529416457,0.255214095,0.260845253,0.123665223,2.021619452,8.735818239,-1.301989978,49.77148825,-0.005200768,2.638391429,0.870922208,0.02497823,1620.578907,513.5450076,2139.778486,473.9477919,20.48024397,6.710544563,0.00948875,0.012451588,3469.906796,1602.120894,1.217298879,1.366718763,-0.003720965,0.063517497,0.066829276,0.023747746,0.475,0.5,sad
d1032,100144,962.9230769,962,552.0369743,143.5546875,143.5546875,100175,963.2211538,0.275761505,0.29576302,0.441002433,0.273070749,0.240606735,0.159504647,1.009829395,5.770421143,-10.841361,69.83759007,-0.00116306,3.059232519,0.466378987,0.005547487,1288.195336,632.0493634,1525.393737,518.1546649,24.0180273,6.581175329,0.001883242,0.006488265,2338.469193,1539.86472,0.689207907,0.841426047,0.026494647,0.081408856,0.064676102,0.027972295,0.2875,0.3875,sad
d1033,93168,960.4948454,960,552.8741234,129.1992188,129.1992188,93191,960.7319588,0.430403898,0.276870129,0.487549864,0.249871365,0.254771272,0.135738471,2.409372946,10.01006858,2.105301389,39.38329712,-0.0002673,1.503848378,1.036982536,0.021252861,1722.541649,280.9479212,1966.839605,304.2321751,18.94676777,6.212441539,0.009160738,0.007978622,3454.767998,747.6436412,1.549334434,1.586382848,0.018751236,0.062962136,0.079241143,0.018082217,0.5375,0.575,happy
d1034,77203,848.3846154,847,488.7777033,135.9991776,143.5546875,76834,863.3033708,0.264349722,0.303743499,0.356319991,0.288325268,0.206966755,0.201241387,1.431168666,9.925977286,-7.074177563,77.34774047,-0.002710788,1.622881579,0.452929825,0.077149242,1106.440301,383.387162,1602.164712,352.3243444,23.2902733,6.17534476,0.0006373,0.000917556,2034.554364,1018.604074,0.630893477,0.833187641,0.005181582,0.110842157,0.054659281,0.041781534,0.2875,0.225,sad
d1035,100728,932.6666667,935.5,535.711849,151.9990809,151.9990809,98638,921.8504673,0.329778092,0.292871365,0.519710115,0.253832336,0.257484324,0.130518797,1.65175363,9.840096455,-4.378483256,50.74821181,-0.001610252,1.962622081,0.741559863,0.057229653,1598.459162,394.4696583,1694.281957,379.2466071,21.99256344,6.436036524,0.00503033,0.010057311,3045.081587,915.542742,1.0902736,1.174634987,0.023780511,0.058283471,0.094042515,0.035713257,0.4125,0.4,sad
d1036,96498,955.4257426,964,541.7790889,135.9991776,69.83741554,48746,955.8039216,0.320703545,0.296128718,0.469295232,0.265461199,0.247710021,0.148233191,0.942500249,6.258486656,-8.033452692,58.72524133,-0.000358242,2.678647148,0.518131852,0.086864576,1717.197116,741.3462313,1962.011474,559.0520338,21.82151702,6.279488591,0.007719912,0.014038712,3595.86159,1693.636725,0.725749398,0.896268926,0.016846703,0.075291427,0.075128797,0.040957912,0.475,0.25,sad
d1037,78132,964.5925926,971,545.4839233,112.3471467,112.3471467,78272,966.3209877,0.446516231,0.284418084,0.59157488,0.238200001,0.275707337,0.085549971,2.068764586,11.23626697,2.114687192,45.38376383,0.001303033,3.898556653,0.946419775,0.020896753,2178.932413,844.2240205,2537.397669,465.0563763,19.26779586,5.977887768,0.019305121,0.027918171,4796.432108,1836.111936,1.150925072,1.373877316,-0.001420836,0.049693532,0.081196536,0.055076407,0.5,0.425,relax
d1038,71842,957.8933333,955,557.6615359,103.359375,103.359375,71881,958.4133333,0.424985479,0.279086411,0.464477727,0.274562091,0.251358105,0.141959277,3.209705226,18.07051906,2.92885856,48.73614173,0.007152554,3.896150636,1.077205658,0.038335472,1898.729529,1141.414139,2275.513875,550.3985652,19.6746915,6.303860881,0.016178116,0.031350084,3827.243524,2200.30908,1.293096003,1.543359441,-0.006405502,0.075030703,0.07167228,0.074679298,0.5,0.3875,relax
d1039,69095,946.5068493,948,551.6630181,99.38401442,99.38401442,67242,933.9166667,0.356260508,0.301447682,0.519771022,0.266536823,0.262181655,0.120806097,1.46513079,7.855313242,0.321143076,60.34411754,0.001708728,3.762322331,0.592899978,0.022213569,1601.364219,676.8592878,2152.391976,495.7515657,21.75213014,6.552460008,0.005640542,0.009656077,3408.773832,1644.320434,0.805122894,0.984745622,-0.00588441,0.070521165,0.064395176,0.04142019,0.6625,0.45,relax
d1040,90282,950.3368421,949,544.9763029,129.1992188,129.1992188,90324,950.7789474,0.419351339,0.28973087,0.570365278,0.245611636,0.273695576,0.091782705,1.284127887,8.390393239,-0.373769459,46.77339056,0.003413335,3.541481705,0.789046288,0.005466272,2106.606029,603.790594,2432.409867,387.5990711,19.04699869,7.286572905,0.017767901,0.018348482,4733.838042,1522.981201,0.976449497,1.198179713,0.005294804,0.053581378,0.086444174,0.038117835,0.65,0.5375,happy
d1041,91748,926.7474747,923,542.074063,135.9991776,135.9991776,91785,927.1212121,0.386122441,0.308911023,0.47854646,0.28477879,0.254663757,0.135940077,2.098052001,14.2068352,0.754960657,45.91267019,-0.00304233,3.338304047,0.777617693,0.008727864,2468.924755,793.863079,2762.904795,350.6305484,19.78421814,7.014853278,0.021914074,0.033662543,5807.681548,1435.059579,0.941471115,1.151354173,0.002283027,0.072618012,0.089750276,0.065851969,0.575,0.55,happy
d1042,70605,954.1216216,954.5,545.9903957,103.359375,103.359375,70623,954.3648649,0.371424545,0.306724718,0.453073816,0.282145874,0.251594497,0.141539897,2.599195554,26.8850497,-1.484987247,56.9648342,0.007644392,3.613396224,0.650446177,0.012182236,1547.572999,682.8378919,2130.987439,479.4062903,20.93980701,6.301612988,0.006361332,0.017569551,3082.892469,1662.13558,0.910254827,1.079064657,-0.012551068,0.076156919,0.05094653,0.03844179,0.5,0.4125,relax
d1043,118403,978.5371901,979,547.6693073,161.4990234,161.4990234,118403,986.6916667,0.51148858,0.279959267,0.590613448,0.24889616,0.271910753,0.096942642,1.786729568,18.88617487,-2.650019362,53.64933638,0.010828805,4.696173126,0.917715192,0.083343089,2210.828358,962.9208512,2255.335869,671.783411,18.05429718,7.051755268,0.029713126,0.044775181,4579.572308,2159.678038,0.882780697,1.367065792,-0.004018456,0.042364222,0.100631541,0.064886498,0.4875,0.5,sad
d1044,89581,973.7065217,975.5,555.2507569,123.046875,123.046875,89608,974,0.335818835,0.299227303,0.545668442,0.245468332,0.268801163,0.105258101,1.554862673,9.5861984,-2.086212137,41.61479051,0.000938666,3.050825519,0.835783124,0.005239547,2298.64051,448.1071315,2397.247528,300.9135392,20.85013536,6.833557021,0.015941996,0.013112699,4944.392324,957.321987,1.032707048,1.221170824,0.012412032,0.051761275,0.103357148,0.039699828,0.7625,0.6375,happy
d1045,107859,954.5044248,964,546.7987791,151.9990809,151.9990809,111694,971.2521739,0.233518092,0.292686995,0.406196437,0.276810262,0.239590954,0.16102642,1.50593427,11.47525657,-10.63384271,60.99130798,-0.000102871,2.814327307,0.493428439,0.030731365,1428.585724,339.7225544,1900.094809,279.0790396,23.63887886,6.73626116,0.001838226,0.0034681,3037.553855,918.1707905,0.685411195,0.836285456,-0.019124323,0.088376693,0.056197695,0.024117782,0.425,0.2625,sad
d1046,127436,965.4242424,965.5,556.0982598,172.265625,172.265625,127470,965.6818182,0.391048533,0.304603348,0.450521734,0.287312136,0.241236537,0.158550517,2.565365814,25.88593959,-0.121568222,46.71983753,0.000517385,2.819669692,0.863724768,0.04486217,2153.709885,753.0186652,2459.945185,480.0894929,21.22245422,6.351725427,0.013288846,0.018070215,4567.705713,1880.789798,1.079586876,1.349134851,0.008841976,0.083719366,0.092876234,0.051593839,0.575,0.5,happy
d1047,76272,965.4683544,958,549.9489467,107.6660156,107.6660156,76457,967.8101266,0.259605774,0.292141072,0.450790069,0.269030755,0.254687329,0.135895908,1.062026538,8.222790838,-10.83956597,49.65736322,-0.002255882,2.761644524,0.564672709,0.008543485,2114.51507,527.746572,2286.726262,339.1359747,23.20742887,7.051747399,0.008289546,0.00967021,4417.751064,1305.559702,0.714769813,0.851986416,0.007598853,0.080300566,0.101396968,0.039935759,0.5375,0.425,relax
d1048,106318,924.5043478,924,532.4232931,161.4990234,161.4990234,108211,932.8534483,0.461649477,0.271210091,0.584619244,0.23184851,0.276546651,0.082796637,2.375208289,9.163370277,2.775291802,33.45945234,0.00189136,1.526970154,1.188282013,0.010481128,2158.925279,291.2484588,2273.493119,201.9409995,18.53437095,7.332531002,0.017273502,0.008760328,4600.566625,547.2886387,1.632660127,1.692447691,0.009340781,0.047429082,0.105069659,0.025875591,0.5,0.7125,angry
d1049,71111,960.9594595,966,556.8682322,99.38401442,99.38401442,71095,973.9041096,0.428058518,0.28411054,0.513006399,0.251024892,0.263420717,0.118079885,2.1046339,9.776041383,1.107589774,31.15773756,7.17E-05,2.030270974,1.14855969,0.009027054,2561.840113,497.2097185,2526.443981,356.6937148,19.4150686,6.235346338,0.030287862,0.026275391,5171.196508,1284.051976,1.460376715,1.524185447,0.004626909,0.058978358,0.118133073,0.037995213,0.5375,0.7125,happy
d1050,109209,949.6434783,951,546.8752213,151.9990809,161.4990234,109251,950.0086957,0.396005343,0.293514886,0.554916263,0.243058455,0.271597659,0.097816385,1.893496479,12.95705065,-1.074561076,43.56465367,0.002263669,2.024467173,0.79645884,0.016616425,1831.436673,336.4784522,2207.222134,286.0314461,19.80361571,6.964310391,0.008676377,0.006069891,3947.892794,905.337817,1.127160505,1.272882907,0.012812996,0.052916002,0.071183495,0.025843462,0.625,0.6,happy
d1051,114585,962.8991597,966,550.5973898,161.4990234,161.4990234,114596,962.9915966,0.361457719,0.303168764,0.491120153,0.27010047,0.255100617,0.135118498,3.00367781,18.27229036,0.265706071,49.10264639,-0.002398422,2.162259404,0.736471176,0.083429419,1693.28671,594.2054422,2411.517716,453.1250038,18.97076409,6.6371871,0.007224847,0.010412878,4075.236469,1813.056199,1.112701942,1.217397222,0.022136252,0.068843347,0.048269549,0.025610885,0.525,0.5375,happy
d1052,51451,918.7678571,921,497.8055053,86.1328125,86.1328125,54010,931.2068966,0.340570781,0.299814053,0.485345267,0.274877108,0.250278908,0.143853403,2.792577373,17.81453192,1.905711399,40.76095379,0.000588475,2.145140695,0.940900207,0.033284947,2193.640665,542.3075509,2482.11877,315.2421646,20.3271567,7.229140147,0.015292546,0.015429458,4952.17561,1112.171296,1.250330482,1.380021376,0.029494084,0.071202059,0.084898958,0.035255834,0.5625,0.7,happy
d1053,104175,955.733945,963,542.5278692,151.9990809,151.9990809,104507,950.0636364,0.448595807,0.294298436,0.463028923,0.290586015,0.249981833,0.144369029,3.431302762,21.43029853,4.007000208,39.88219329,0.000188761,2.48704483,0.983734608,0.124581307,2616.67075,728.9030244,2874.18745,411.3050343,18.31225979,7.19133191,0.02232334,0.024741992,6071.157733,1581.028696,1.236186122,1.375723139,-0.005592681,0.083057352,0.08136358,0.049099158,0.4375,0.6625,angry
d1054,91049,919.6868687,916,536.3893815,135.9991776,135.9991776,91065,919.8484848,0.433285134,0.278740283,0.589055094,0.231269033,0.27647525,0.083034748,2.865917084,11.95486491,2.046140662,31.00656486,-0.002797371,1.645922182,1.274377942,0.023452086,2298.571483,382.6539257,2455.450553,244.2300614,18.76193351,7.808754901,0.022387343,0.012819713,4995.092018,815.9436744,1.696091189,1.784254211,0.007276163,0.047034194,0.102351863,0.02936003,0.3375,0.6625,angry
d1055,54798,944.7931034,948,538.8133436,80.74951172,80.74951172,56729,961.5084746,0.447277577,0.271703839,0.502082733,0.251183581,0.264375551,0.115926276,3.800770122,14.48553001,4.05308751,30.47164058,0.000273622,1.536718636,1.344456315,0.003495799,2140.265859,280.7846717,2374.103177,206.0853045,18.85195798,7.068210253,0.015335221,0.007234309,4659.616268,611.7601004,1.874605057,1.921799637,0.006080814,0.060252514,0.090137525,0.020900747,0.3375,0.6625,angry
d1056,84766,952.4269663,945,543.7682067,123.046875,117.4538352,79558,947.1190476,0.443675901,0.280408005,0.486716513,0.264782182,0.248048943,0.147665349,1.376537065,6.662259922,-0.092855017,45.54198097,-0.001109307,1.806668308,0.968526721,0.216554552,2097.900903,716.4311716,2374.691832,441.7447573,19.8975633,7.325901384,0.024182796,0.029231817,4645.483021,1520.547937,1.067366186,1.324631511,-0.016116529,0.071211012,0.089597594,0.048482861,0.4,0.5,sad
d1057,70834,932.0263158,934,513.8542691,112.3471467,112.3471467,50707,792.296875,0.430523266,0.296267812,0.539945179,0.259990566,0.265788371,0.112649346,2.956061972,16.66371103,2.225537094,39.90994062,0.002039628,2.308495658,1.125022411,0.086457886,2487.405774,897.1018499,2646.087444,647.6914558,18.63008547,6.825190816,0.029815765,0.02465201,5620.449347,2048.072059,1.362120193,1.493739584,-0.00907571,0.061559095,0.092932923,0.047747886,0.4625,0.7625,angry
d1058,64970,928.1428571,916.5,542.5165247,95.703125,143.5546875,99520,947.8095238,0.460732032,0.288287485,0.505768328,0.268350426,0.262334651,0.1204735,3.247992606,19.38664149,4.0137988,26.98901568,-0.003474217,1.447310326,1.214815497,0.023441561,2828.248201,396.0448173,2889.888598,214.1912928,17.93354579,6.797083052,0.034241635,0.02005131,6339.87833,849.6409001,1.486735283,1.550319694,-0.004733873,0.058946806,0.106748158,0.033344311,0.375,0.6,angry
d1059,70485,952.5,959.5,549.0236112,99.38401442,99.38401442,70502,952.7297297,0.461868257,0.290102463,0.46395829,0.275114122,0.251483903,0.141736303,3.607625229,20.71905767,4.898146063,27.21183585,-0.00031044,1.596128544,1.2876544,0.002235409,2957.577746,432.3156562,2916.647134,214.8403612,17.54293654,6.785264446,0.034151368,0.018945443,6472.983081,870.4673245,1.517496667,1.589977247,0.005416795,0.068725248,0.105025568,0.032755342,0.4625,0.8125,angry
d1060,40989,910.8666667,911,520.5705673,64.59960938,64.59960938,41009,911.3111111,0.450579769,0.277301726,0.515874002,0.251956647,0.264489404,0.115666282,2.193366344,9.592837772,2.286681266,33.67122239,-0.001199685,2.294557787,1.08827424,0.0679814,2418.56273,551.6977506,2586.913554,347.0868368,19.27255897,6.250970721,0.027081044,0.021001043,5216.768455,1347.412837,1.421788622,1.521608864,0.00534565,0.05818297,0.103916227,0.035207533,0.525,0.6375,happy
d1061,98622,957.4951456,958,551.8966745,135.9991776,135.9991776,98655,957.815534,0.438709518,0.279406551,0.513887189,0.250403362,0.268224539,0.106718931,1.922666315,7.412951159,2.405995917,29.24338374,0.001181366,2.059101287,1.258479238,0.023606205,2590.146349,579.3109533,2478.065603,263.4449238,18.5806433,6.659048874,0.039918285,0.027485378,5292.473553,1017.919338,1.551136692,1.609733066,0.003873729,0.059422588,0.135294722,0.058004508,0.6875,0.65,happy
d1062,76901,949.3950617,950,551.3448581,107.6660156,107.6660156,76938,949.8518519,0.33911074,0.296145885,0.531801591,0.259601699,0.266845402,0.110122046,0.590817821,3.431008842,-10.09150251,63.8403338,0.002510412,4.103188917,0.570905805,0.026896324,1826.942705,606.0838646,1625.271483,405.0671769,21.61889817,7.713148731,0.005702612,0.008278223,3371.312947,1228.323038,0.701685118,0.935844166,0.011768487,0.068083737,0.111301418,0.047059786,0.3875,0.4125,sad
