song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,quadrant
p551,106460,1132.553191,1126,625.2696374,112.3471467,112.3471467,106315,1155.597826,0.569318883,0.256612033,0.32741327,0.311789556,0.202443662,0.205790907,33.29674372,284.5533197,7.253331488,42.39943458,0.013394696,3.316469508,1.89588201,0.019182919,1535.38692,744.8680019,2083.497427,606.32729,22.42300049,6.822553075,0.004182418,0.022656899,3491.394707,1861.437654,2.611938276,2.992223127,-0.015783581,0.117439787,0.026181414,0.022551809,0.375,0.2875,sad
d1167,52459,971.462963,979,451.6025257,89.10290948,89.10290948,51807,1015.823529,0.202761781,0.289941504,0.365242083,0.29657785,0.213848193,0.193913083,0.883886738,12.29586183,-15.33270246,105.7282003,-0.004444199,1.930121851,0.203464538,0.004449929,527.1617166,133.3306422,622.1763462,335.314336,24.40213684,6.174961648,1.97E-05,5.03E-05,668.4515135,115.671607,0.26229268,0.474477444,0.043668961,0.10546795,0.039069555,0.012195585,0.325,0.225,sad
d1419,99661,949.152381,948,541.4369379,143.5546875,143.5546875,99670,940.2830189,0.426942147,0.311929262,0.47600135,0.272146161,0.244906545,0.15282054,2.284162483,39.03076074,-0.428552318,59.47404711,0.000220352,1.908102964,0.48361367,0.008603767,1258.203888,372.0409741,1907.246759,272.6833646,18.60055042,5.907227863,0.002906755,0.005105882,2679.544908,901.0829005,0.748777275,0.869165817,0.012605977,0.057804485,0.034439197,0.018952999,0.3375,0.1875,sad
d1150,81070,942.6744186,948.5,548.7662365,112.3471467,107.6660156,74870,947.721519,0.2255527,0.289953793,0.387670512,0.289971109,0.220061694,0.186831968,0.774770497,8.314369196,-11.79551737,96.36332544,0.005765318,1.614569401,0.24313885,0.037724152,555.6526824,117.2342683,567.4042135,101.4185522,25.00281205,5.339228785,5.23E-06,3.11E-05,890.9779457,209.5205323,0.378608999,0.528297428,0.0280787,0.101986446,0.041716301,0.013881929,0.3875,0.1625,sad
d1429,96184,952.3168317,936,552.9886922,135.9991776,135.9991776,95545,945.990099,0.171483126,0.289917489,0.392420808,0.286424317,0.22233379,0.184122294,0.474686082,7.641127908,-14.57199837,100.3551334,-0.002804328,1.959147566,0.155596972,0.006366109,938.8122115,208.0967311,1235.059698,338.92927,22.55663744,7.160510457,0.00021844,0.000435582,1159.359656,400.2772901,0.212704735,0.323732338,-0.006171257,0.095932689,0.056637602,0.014842937,0.25,0.1625,sad
d991,71203,962.2027027,955,560.8959527,99.38401442,99.38401442,69280,949.0410959,0.333593647,0.311498019,0.394649235,0.288003336,0.229764761,0.174761231,1.584462872,17.87556123,-4.896561792,79.02563477,0.016963576,2.93042328,0.39880681,0.089248382,945.4545825,631.1676623,1497.032432,566.4154085,24.27507313,6.770213215,0.002351279,0.032834232,1811.107681,1566.614727,0.566549287,0.824324826,0.012363291,0.103203594,0.034255408,0.03097355,0.2625,0.3125,sad
d688,93009,1033.433333,1035,498.9177855,135.9991776,135.9991776,92016,1022.4,0.212789634,0.298073182,0.367250127,0.287670355,0.228697701,0.17542262,6.215769242,43.17783859,-7.864933371,66.17200771,0.011795104,1.6725511,0.809835792,0.027452875,1129.085293,778.53979,1436.932489,602.4223163,25.43783059,7.593308203,0.050277289,0.207412302,2194.672716,1676.766923,1.272422695,1.46181304,0.011732916,0.097044819,0.051231797,0.052807741,0.4125,0.5,sad
d153,96816,930.9230769,922.5,530.1014724,143.5546875,161.4990234,109660,937.2649573,0.219061344,0.289012858,0.440758094,0.266841099,0.244899361,0.152832052,1.935812962,16.11988865,-11.41030604,88.41666794,0.003666535,1.550859012,0.43055582,0.079633318,624.2778346,83.74451674,512.3275226,103.7424501,26.35070964,6.168859127,0.001032858,0.032083198,937.8314577,156.518427,0.65735132,0.84162389,0.018353095,0.087547933,0.04715851,0.008984838,0.3625,0.4375,sad
d375,78712,937.047619,937,538.9482903,112.3471467,112.3471467,78746,937.452381,0.279912805,0.328633613,0.376468026,0.299824374,0.236072941,0.166141205,3.519591296,30.14456306,-5.813972608,70.83843015,0.009766371,3.674015185,0.560222387,0.005805044,1546.251188,930.8976648,2317.263093,612.4078742,22.63419434,7.105434256,0.005167926,0.036213744,3441.080188,2425.838213,0.713248256,0.991693023,-0.01560407,0.099082165,0.041729054,0.060096031,0.1125,0.225,sad
p123,27226,698.1025641,698,393.0715858,73.828125,73.828125,27239,698.4358974,0.318547833,0.294064326,0.467881497,0.275174794,0.247822239,0.148045503,10.47312683,61.33941729,3.425463534,31.98367094,0.014969291,1.909085219,1.865051627,0.015932679,2092.930238,524.5894235,2458.086512,314.785147,21.27483371,6.691029661,0.011852656,0.013874233,4762.028555,1160.093668,2.466306218,2.755233354,-0.002259765,0.079902607,0.079982115,0.031138303,0.4875,0.3125,sad
d1648,126637,966.6946565,968,556.5775996,172.265625,172.265625,124761,959.7,0.250122212,0.302869593,0.403777437,0.287957699,0.226735949,0.178673285,1.184460724,10.8431946,-13.21288895,83.03494633,-0.002141258,2.993055954,0.296211481,0.051401809,953.2419045,399.0323465,1550.693348,479.455702,21.56072006,6.618265188,0.001065098,0.00254156,1550.423958,1267.559176,0.47044185,0.599076907,-0.016866171,0.082539972,0.035303137,0.012338545,0.3625,0.1875,sad
d1036,96498,955.4257426,964,541.7790889,135.9991776,69.83741554,48746,955.8039216,0.320703545,0.296128718,0.469295232,0.265461199,0.247710021,0.148233191,0.942500249,6.258486656,-8.033452692,58.72524133,-0.000358242,2.678647148,0.518131852,0.086864576,1717.197116,741.3462313,1962.011474,559.0520338,21.82151702,6.279488591,0.007719912,0.014038712,3595.86159,1693.636725,0.725749398,0.896268926,0.016846703,0.075291427,0.075128797,0.040957912,0.475,0.25,sad
d1948,84618,961.5681818,957.5,545.5401576,123.046875,184.5703125,125561,1029.188525,0.466383087,0.287761936,0.461644641,0.269169832,0.246270817,0.150612145,6.047180802,38.86477096,5.704612599,34.13683038,0.003533416,1.485225422,1.208560348,0.001724405,2074.597334,420.0709553,2432.570018,316.3183782,17.77160097,6.462139113,0.011866856,0.014195421,4811.020908,817.1119224,1.690643842,1.757737716,0.013349212,0.070597063,0.066461679,0.043637674,0.375,0.7125,angry
d1364,88026,1011.793103,1012,525.0526003,123.046875,123.046875,88191,979.9,0.439096747,0.280883551,0.522211984,0.257368604,0.254838683,0.135611868,4.585123571,23.66525297,5.061620273,41.02510645,0.00204479,1.841244967,1.100544691,0.085165657,1694.908347,562.1307766,2333.691892,466.0768212,19.53154076,6.34485795,0.007531987,0.007439254,3887.348716,1614.882173,1.574453692,1.633305435,0.009578641,0.062133666,0.055269507,0.029131022,0.4125,0.65,angry
d313,69567,979.8169014,977,533.7572458,99.38401442,99.38401442,69151,947.2739726,0.339868446,0.309640707,0.398963852,0.290457922,0.229452816,0.175170599,10.15769047,98.31958028,0.385390654,49.73504351,0.009505225,2.770671355,0.956277966,0.049920134,1497.264631,735.7103345,2213.047582,591.7839397,24.43647863,6.811683092,0.002670755,0.023977732,3476.602242,2045.00307,1.368584501,1.557578945,0.010976262,0.089823743,0.039749869,0.030203949,0.325,0.5375,angry
p796,46242,660.6,659.5,380.919279,135.9991776,135.9991776,46262,660.8857143,0.504626514,0.292020761,0.405072301,0.315578734,0.224670227,0.181263958,24.01176281,192.1136933,4.988235595,25.57390866,0.023859826,3.293343369,2.945795298,0.049868055,2859.426448,1001.532485,2702.678978,390.9135429,19.61513738,6.848030821,0.043844711,0.070400223,6016.806973,1653.672936,3.177035043,3.736453161,0.034982113,0.097080689,0.104639366,0.098742741,0.375,0.6,angry
p589,83315,895.8602151,895,510.0410186,135.9991776,135.9991776,85100,905.3191489,0.443627257,0.302299055,0.34983459,0.31112754,0.20833185,0.19982786,19.82035562,171.6117072,1.65080575,34.83042277,0.012462303,3.23073971,1.885418057,0.068736322,2384.557558,868.0849298,2575.936205,460.5132791,21.434796,7.06464854,0.015390288,0.039951663,5368.500332,1737.197023,2.297891499,2.8892621,-0.016378178,0.116142694,0.076478795,0.075573658,0.4875,0.55,angry
d1989,110576,961.5304348,963,552.2727165,151.9990809,151.9990809,110617,961.8869565,0.423964401,0.281789811,0.554235173,0.237695369,0.27094964,0.09959732,1.375152741,7.69721066,-3.634350131,48.80211206,-0.010304503,1.887388983,0.981843591,0.059260916,2248.026198,528.5240461,2166.05813,336.5567154,19.52359113,7.9637751,0.023666646,0.021551065,4520.855996,1095.620649,1.214764323,1.44050218,0.004141441,0.052972269,0.125380194,0.04649789,0.5,0.5875,angry
p983,39907,643.6612903,644,327.9461966,143.5546875,143.5546875,41154,653.2380952,0.441084512,0.303206914,0.454770463,0.298033317,0.238925131,0.162012701,22.8436518,184.7961195,4.038537807,38.57070088,-0.002088979,2.801908325,2.981061697,0.090999149,2934.30597,1018.465754,2831.990509,534.8519216,19.56018429,6.442696074,0.047816023,0.083935484,6356.583936,1995.227067,2.998751804,3.613678795,-0.007136379,0.082143218,0.117589183,0.101036834,0.5,0.775,angry
p677,46667,648.1527778,648.5,357.892778,151.9990809,151.9990809,42981,614.0142857,0.582902504,0.284652956,0.290556258,0.30082844,0.186070236,0.220706141,27.87304437,227.6865593,8.536614806,29.86029352,0.019956733,3.090230334,2.30920434,0.028516741,2334.162959,724.0659742,2619.837228,397.5055689,20.02526005,6.737529312,0.010593384,0.01505729,5228.85746,1623.431253,2.858076506,3.260810956,-0.044485898,0.119665263,0.042276704,0.028544564,0.3625,0.5625,angry
d1223,64478,934.4637681,929,549.0765259,95.703125,95.703125,66463,949.4714286,0.385226609,0.289048328,0.535634086,0.254068868,0.261932811,0.121344698,1.497001701,8.702809842,-0.033505139,55.10521087,-0.000401288,1.50412947,0.917792141,0.116314568,1801.429703,710.4305179,1953.24837,568.3089774,20.31701294,6.990304079,0.014543709,0.020125201,3649.822374,1534.861869,1.131163957,1.381319001,-0.004210969,0.065707986,0.095155383,0.045651126,0.45,0.575,angry
d357,110909,956.112069,953.5,555.6310139,151.9990809,151.9990809,110960,956.5517241,0.374057441,0.288764717,0.494447047,0.26534481,0.257878069,0.129739103,9.800640575,54.95406454,2.392649135,32.54530431,0.012517362,2.710742004,1.924091339,0.116137251,1984.834444,568.7703696,2249.117944,445.444399,20.64685794,6.585978302,0.012043622,0.032369446,4099.678919,1407.947868,2.573291056,2.855200076,-0.010592153,0.074929712,0.089641494,0.046046021,0.475,0.6875,angry
d216,101261,964.3904762,965,555.3324958,143.5546875,143.5546875,101291,964.6761905,0.205889235,0.295820945,0.345580834,0.291076616,0.209988378,0.198086382,0.666065903,4.658343888,-9.274281721,72.44911577,0.014484558,2.022707436,0.294796765,0.013267198,1373.532443,312.4660771,1535.881929,163.3072181,24.64108394,7.053119988,0.001868464,0.032070246,2529.136278,582.6340725,0.455923602,0.523254809,0.019486266,0.101741235,0.073784303,0.027121958,0.4375,0.5375,angry
d781,64609,839.0779221,834,493.7746414,117.4538352,117.4538352,62574,834.32,0.362106808,0.293575999,0.434400583,0.287685834,0.23673749,0.1651929,2.76577632,19.84963668,-1.338364112,47.84023473,0.01077959,2.892081327,1.03652823,0.248067588,2092.372733,697.0906976,2283.527672,500.8821925,22.1155284,6.665698627,0.013277891,0.035190646,4362.604754,1533.696649,1.25483383,1.654027956,-0.017096273,0.091379084,0.098228848,0.059902148,0.4875,0.6625,angry
d285,81774,950.8604651,947.5,547.5154699,117.4538352,117.4538352,83706,962.137931,0.310476905,0.305254558,0.441506397,0.286476018,0.239621124,0.160981521,3.375509885,27.0314478,-7.728688316,62.88412433,0.006166559,2.760964462,0.910553098,0.087347634,1245.196267,713.1755575,1647.847229,493.8084976,21.58132355,7.187056316,0.005247154,0.026391709,2505.282737,1695.140048,1.09222631,1.478552842,-0.01820026,0.085131825,0.052112194,0.049279404,0.3125,0.5125,angry
p135,68183,863.0759494,862,499.4682938,117.4538352,117.4538352,68200,863.2911392,0.421492917,0.284141552,0.547513661,0.261545921,0.263202372,0.118565781,9.097003069,65.41527622,5.71079297,28.24515682,0.015826913,1.858605392,1.841399312,0.035387244,2383.895138,584.580215,2609.32334,334.2019938,19.76904708,6.305813125,0.024576979,0.032195706,5352.639108,1334.707409,2.353910295,2.655172722,-0.002802612,0.06211455,0.098933293,0.040507638,0.4,0.7375,angry
p952,46838,699.0746269,699,393.6089549,129.1992188,129.1992188,46867,689.2205882,0.415013407,0.299275341,0.380870179,0.302387962,0.220216576,0.186649386,16.80723486,158.2761757,7.089346011,30.43684504,0.015955029,3.084144228,2.40342164,0.068759233,2724.264857,1019.255042,2770.890775,567.8464594,20.46976843,7.179219902,0.025005709,0.040046137,6028.442503,1917.860238,2.570851147,3.263869469,-0.00770526,0.099017079,0.096869994,0.063216221,0.4875,0.525,angry
d1058,64970,928.1428571,916.5,542.5165247,95.703125,143.5546875,99520,947.8095238,0.460732032,0.288287485,0.505768328,0.268350426,0.262334651,0.1204735,3.247992606,19.38664149,4.0137988,26.98901568,-0.003474217,1.447310326,1.214815497,0.023441561,2828.248201,396.0448173,2889.888598,214.1912928,17.93354579,6.797083052,0.034241635,0.02005131,6339.87833,849.6409001,1.486735283,1.550319694,-0.004733873,0.058946806,0.106748158,0.033344311,0.375,0.6,angry
d420,121603,935.4076923,935,538.6737516,184.5703125,184.5703125,121632,935.6307692,0.371484506,0.305400545,0.583060097,0.25741475,0.272099506,0.096411577,4.495103909,19.22793222,0.081101964,52.1497861,0.014004973,6.22273546,1.568404675,0.0343928,2277.137476,1425.199343,2272.310872,941.5488919,21.07248461,6.866712581,0.035539702,0.066496991,4706.718886,2919.615071,1.578877537,2.029736728,-0.014710624,0.060944173,0.098904248,0.056108371,0.4375,0.55,angry
d489,61997,911.7205882,911.5,533.8036334,95.703125,95.703125,62020,912.0588235,0.329044832,0.294970147,0.45630032,0.283340491,0.242336519,0.156864097,3.629310375,20.82593944,-5.343737578,38.60542605,0.014515502,2.127202968,1.000869155,0.030163908,2105.171485,544.2653608,2372.753297,382.5739157,22.00328114,6.967496021,0.010458691,0.035850041,4613.857641,1238.48761,1.379975147,1.562857512,0.015878254,0.087731261,0.079869832,0.046367699,0.45,0.525,angry
p611,10682,356.0666667,356,203.3138679,107.6660156,107.6660156,10694,356.4666667,0.372767203,0.315645489,0.518647397,0.272642065,0.270528622,0.100735286,13.81615259,155.6311301,-4.194668234,32.53551386,0.046593719,3.247325733,2.331469297,0.15857172,3148.856049,859.8717708,3100.295724,202.6198427,19.49502626,7.39971684,0.042399425,0.058316499,7347.325463,867.3976619,2.166313022,3.062020493,0.016994507,0.069063937,0.129099168,0.086843185,0.475,0.675,angry
p540,89473,1040.383721,1033,539.5107208,117.4538352,117.4538352,89611,1041.988372,0.40187865,0.309892029,0.398173412,0.296904236,0.227182925,0.178104609,13.60931913,157.7200235,5.812935948,37.02909864,-0.001040675,3.387824479,2.335914612,0.092918575,2348.742333,966.2529145,2551.414178,571.5739413,20.46336926,6.863982287,0.02616081,0.044697784,5108.630094,2106.140945,2.436855866,3.247501458,0.002401705,0.09632602,0.091570305,0.056302272,0.3875,0.5125,angry
d514,78303,966.7037037,974,559.0700048,107.6660156,107.6660156,77163,964.5375,0.42532357,0.297332448,0.398069967,0.280227217,0.23541706,0.167069271,7.275314716,45.13722532,3.192893498,51.47060085,0.013109556,2.802602831,1.168159008,0.077775382,1814.192349,840.413188,2528.640267,669.1843289,22.8329421,6.808603211,0.007280931,0.034462161,4505.170989,2295.175702,1.439883143,1.669516194,-0.018937005,0.09187804,0.047859612,0.030454684,0.4125,0.6,angry
d1874,90887,956.7052632,957,553.3366706,129.1992188,129.1992188,90907,956.9157895,0.407632173,0.282464317,0.50180867,0.264466676,0.25555534,0.134256477,2.112025602,10.81840124,-0.296820483,41.27038777,-5.75E-05,1.771415861,1.046829939,0.009964155,2044.062234,308.4104544,1887.387685,171.5443699,21.03302,8.10071396,0.008552541,0.007833151,4115.147338,399.7814082,1.464552105,1.516968498,-0.006271382,0.068116489,0.110261868,0.033078369,0.5,0.6625,angry
p434,23742,659.5,659,360.1070443,73.828125,73.828125,22485,642.4285714,0.348835558,0.3117319,0.462367309,0.290375258,0.252818884,0.139341112,9.833612713,85.00615601,-0.001466383,39.31644056,0.011119255,2.716210749,1.622123718,0.073586278,2140.321464,612.3906238,2527.903874,437.5290562,20.93431882,6.4649478,0.013850541,0.032836866,4866.044896,1633.200999,2.002873274,2.646746118,-0.011511015,0.077517958,0.080134367,0.033936198,0.3875,0.5125,angry
p321,69526,902.9350649,905,516.4334316,117.4538352,117.4538352,70452,903.2307692,0.42048881,0.299791747,0.531501372,0.283216409,0.2585452,0.12840449,15.18581939,147.992675,6.331399702,32.34788428,0.019500851,3.417459223,2.112354279,0.021126969,2269.697123,741.7260828,2530.86748,414.6281752,21.47274869,6.398674608,0.016650204,0.033149958,4995.156175,1640.858554,2.525385058,3.082312202,0.015849657,0.062867305,0.081003729,0.040570843,0.4875,0.6875,angry
d956,129988,962.8740741,963,559.6085461,184.5703125,184.5703125,130009,963.0296296,0.346912438,0.283657375,0.554188335,0.261097488,0.257471044,0.130544992,11.23704224,52.41115773,4.581247035,37.47552764,0.012752151,2.278160423,1.700457335,0.065456383,1518.452137,374.2142404,1880.449528,374.0676352,21.54912485,6.972815665,0.005487425,0.031824306,3177.645133,1050.059046,2.658319313,2.762436824,-0.006084983,0.038581911,0.066527251,0.018331433,0.4375,0.55,angry
d926,43431,944.1521739,942,549.1440758,63.02400915,63.02400915,43666,949.2608696,0.354830463,0.319863935,0.399570626,0.299346295,0.222392033,0.18405194,11.06525352,115.6879514,-4.255239593,71.36462946,0.01415429,2.700316778,0.853593588,0.096448123,657.1017137,211.0430323,943.7520983,207.0491536,21.28051814,8.444863211,0.001093052,0.031972338,948.3096186,313.514735,1.34946916,1.892429279,-0.001458188,0.091358776,0.030310669,0.017897017,0.375,0.5625,angry
p749,65264,959.7647059,960.5,528.2126387,103.359375,103.359375,69073,986.7571429,0.450808771,0.306520062,0.464241139,0.292560861,0.254218013,0.136771837,21.7606787,294.8976761,2.932315564,42.01221818,0.01116006,3.599661597,1.638379097,0.040821817,2008.202194,1055.197995,2397.906508,671.7754843,20.80527728,8.45327862,0.012700685,0.030820813,4612.438171,2335.736952,2.013958194,2.676037147,0.017873276,0.070643513,0.069129101,0.069946776,0.4875,0.525,angry
d1651,104427,949.3363636,947.5,546.7966263,151.9990809,151.9990809,104395,949.0454545,0.455263472,0.279313308,0.596578003,0.233521012,0.274740053,0.088607204,2.166625424,11.14036826,2.207212225,42.99270414,0.000252165,2.088313788,1.035854816,0.140638515,1995.004507,856.0716084,2255.023341,536.6759343,18.77776498,7.284213871,0.021019304,0.029506763,4249.768747,1877.600907,1.260372374,1.381079836,0.002833205,0.047050355,0.08596068,0.064939591,0.475,0.625,angry
d807,82865,941.6477273,941.5,546.962003,117.4538352,117.4538352,86654,962.8222222,0.359017605,0.303247662,0.460845458,0.290085438,0.240575174,0.159552246,6.022738336,46.09796252,-1.556068992,52.36866942,0.01395105,3.847442425,1.131530881,0.094407462,1452.848448,811.6077977,1857.673957,699.6489129,22.84816577,7.266799286,0.005251427,0.03376954,3185.133496,2013.00843,1.448809849,1.713043221,-0.024104892,0.08843326,0.05161719,0.030070012,0.475,0.6875,angry
d5,70922,958.4054054,955,561.9418533,99.38401442,99.38401442,70975,959.1216216,0.292784284,0.297506096,0.460379896,0.273348058,0.249804842,0.144675065,5.638987403,28.80475147,-8.805119898,45.69824895,0.006925574,2.796171394,1.128045321,0.057692323,1599.806604,609.0837389,2083.374812,451.168871,24.13000161,6.108513966,0.005222205,0.033798363,3240.20319,1362.631834,1.580752503,1.783034541,-0.003143892,0.09086051,0.063791177,0.034745489,0.425,0.5375,angry
d1636,109790,963.0701754,968.5,550.7259279,151.9990809,151.9990809,107933,955.159292,0.390368345,0.277865487,0.559838423,0.238829823,0.268889552,0.1050321,1.202568071,4.858455376,-0.973097827,43.78642496,-0.00302507,2.329069882,0.856976151,0.010398687,2374.599752,691.2465196,2259.354369,338.1423539,20.29568196,7.163094145,0.014991302,0.012966491,4698.316034,1049.48395,1.065733935,1.152259822,0.010390363,0.052037957,0.129423506,0.059731506,0.45,0.525,angry
d360,85068,955.8202247,956,550.7636284,123.046875,123.046875,85097,956.1460674,0.386347195,0.293385311,0.423836903,0.290822944,0.233025668,0.170388882,11.35090852,71.76587539,4.860912286,50.48731696,0.006037997,3.960684655,1.246515989,0.012327977,1220.189423,697.3453196,1920.423146,654.0224208,22.94348846,7.926803016,0.004757222,0.024261428,2620.696266,2012.35815,1.872349372,2.060803439,-0.015364158,0.094491209,0.034075739,0.018856596,0.1875,0.5625,angry
d1919,71101,960.8243243,961,551.9760413,99.38401442,99.38401442,69197,947.9041096,0.450460457,0.267277912,0.502571404,0.247962213,0.262305621,0.120536693,2.398647425,8.391296971,3.017479235,33.44978366,0.000434018,0.955083787,1.265504599,0.013931976,2059.670704,153.4781564,1991.919461,118.4523826,19.27810384,8.237235828,0.013361771,0.005771632,4070.292054,248.9823164,1.814117336,1.841816772,-0.007516854,0.060864765,0.114355821,0.01445249,0.4375,0.55,angry
p970,98330,964.0196078,963.5,555.078973,135.9991776,135.9991776,96455,955,0.382675809,0.290656927,0.397640218,0.283119214,0.235451435,0.167020823,16.9983832,123.926633,5.357410227,33.02624009,0.013079496,2.801142912,2.451538801,0.088481173,2033.288385,782.7650088,2339.860087,528.1041208,21.1572716,8.323056467,0.014063177,0.02650043,4544.414728,1928.980512,3.220494213,3.591872334,0.003120961,0.092975117,0.087128308,0.047446401,0.4875,0.7,angry
p237,88991,956.8924731,958,521.5571075,135.9991776,135.9991776,90945,947.34375,0.460088311,0.302520377,0.443388565,0.305125021,0.238014071,0.163348203,16.12730822,141.351619,3.065126037,41.19672021,0.013182184,4.431791769,1.92517519,0.081307903,2137.143323,1137.66922,2394.66802,610.1030805,21.85353059,7.69471892,0.011838763,0.021613441,4443.150009,2308.884567,2.296035249,3.001968347,0.018145065,0.088276053,0.07159279,0.060265209,0.3125,0.525,angry
d955,45563,1111.292683,1111,470.3492861,64.59960938,64.59960938,45575,1111.585366,0.281948117,0.301750421,0.375031934,0.306153338,0.217304545,0.190031756,5.845372476,44.54713417,-5.823618919,68.33982188,0.014914552,4.345647645,0.935256124,0.194849402,1456.452708,1031.091433,1800.315571,842.319171,21.51975685,8.173018881,0.007394626,0.035815056,2747.703316,2558.66705,1.15386578,1.623571559,-0.005833551,0.109467605,0.053130789,0.024248599,0.35,0.575,angry
p672,17181,490.8857143,490,283.7374814,92.28515625,92.28515625,17196,491.3142857,0.422976093,0.312167706,0.363852052,0.306621276,0.207731916,0.200451452,17.38110145,118.7688992,6.715567085,36.14723157,0.025673779,2.853537464,1.622883558,0.005708277,2029.881474,749.8875451,2605.97599,494.79253,21.04157693,7.410913877,0.006883394,0.03475501,4797.75162,1904.216154,2.230958179,2.475040247,-0.006016359,0.096508659,0.045170195,0.033974961,0.4625,0.55,angry
p372,176800,1290.510949,1301,721.1680926,143.5546875,89.10290948,111737,1284.333333,0.36034662,0.319472991,0.438231409,0.292306896,0.252745942,0.139473374,4.37213191,39.27883277,-6.568407238,49.67643155,0.004012155,5.528231668,1.494200706,0.066551127,2708.722849,877.5043079,2307.014477,399.0024849,21.60345086,7.354236718,0.022604737,0.037225839,5207.991697,1427.288058,1.540516279,2.189151161,-0.004295103,0.07976873,0.127200287,0.08121375,0.175,0.825,angry
d1479,41399,899.9782609,898.5,529.6196128,66.25600962,66.25600962,45084,959.2340426,0.306206668,0.298384503,0.489993568,0.265361075,0.250394497,0.143652112,1.718951262,9.817028418,-2.460001638,53.37757105,-0.000189752,2.60642697,0.757521212,0.019350454,1688.158345,499.3980135,1966.042426,339.5462878,21.52784281,6.947775711,0.005542932,0.00759422,3429.151487,1010.551644,0.989048648,1.270294751,-0.005516569,0.073947968,0.076807044,0.03747893,0.5,0.5125,angry
d152,109260,975.5357143,975.5,549.5929326,151.9990809,75.99954044,49454,915.8148148,0.300494743,0.29330823,0.462635487,0.269346982,0.248658399,0.146636741,2.506788302,13.38886624,-5.766713711,49.30884824,0.013715515,3.001310093,0.77430439,0.084445611,1631.846575,546.1605366,2062.305116,524.859829,21.26248085,6.73492648,0.008776712,0.035136156,3287.740707,1531.607474,1.140541527,1.291243607,0.003979966,0.085203783,0.062437864,0.024865155,0.425,0.575,angry
d157,71814,932.6493506,933,536.925852,107.6660156,107.6660156,68148,908.64,0.304782232,0.330339996,0.422140515,0.310698768,0.220695517,0.186082837,0.742323882,4.472876922,-17.57492772,77.34714913,0.010540597,2.530943072,0.358743817,0.039534047,1594.507062,578.1940546,1577.236441,336.386873,27.42509463,9.221970235,0.001154839,0.004918641,3010.649097,1102.176969,0.491617264,0.626367321,0.024457328,0.095765737,0.109784794,0.060584891,0.375,0.65,angry
d700,77799,948.7682927,948,553.992236,112.3471467,112.3471467,77828,949.1219512,0.418233321,0.291558574,0.538885824,0.271688428,0.265479426,0.113375516,3.530543371,28.35642515,0.730095683,51.23175738,0.009989177,3.571908251,0.936805248,0.032178469,2533.233716,1377.186246,2632.329748,835.8694705,22.71641994,7.765961463,0.019037686,0.042921428,5438.52607,2847.2273,1.029179183,1.206760263,-0.006431118,0.047003707,0.109033128,0.085980282,0.475,0.575,angry
d1959,94547,964.7653061,958,546.6465448,135.9991776,129.1992188,93568,964.6185567,0.400812219,0.279686529,0.475993631,0.261271589,0.249126673,0.145839755,1.354832974,5.82241086,-0.397585515,45.22690637,0.001864227,1.630076598,0.869633436,0.042804457,1891.805491,478.7964236,1972.205135,407.6129251,19.48566478,7.182124915,0.013666607,0.019814212,3796.027046,1087.962316,1.155674363,1.295055246,0.002921285,0.068438274,0.092194202,0.033827088,0.4625,0.6,angry
d53,72226,914.2531646,918,528.5971754,112.3471467,112.3471467,68638,891.4025974,0.391158757,0.285503176,0.483613863,0.260958103,0.246419113,0.150369391,2.465980873,13.15827454,-1.379349124,51.93295858,0.004217067,1.691828096,0.942287326,0.114528075,1442.558794,268.583095,1804.171087,283.3226879,21.93019995,6.624512349,0.004405672,0.032362126,2735.360241,713.3906134,1.330156243,1.600535597,0.003008542,0.071373704,0.075989744,0.01666852,0.4125,0.5125,angry
d686,119546,979.8852459,979.5,532.4233524,172.265625,172.265625,120155,953.6111111,0.285841821,0.298491929,0.393265364,0.28892203,0.225413054,0.18033937,2.036377074,18.49706672,-6.484698967,73.60497834,0.00678945,2.935391095,0.503271818,0.067575358,1006.29288,467.2402302,1466.952082,364.8755436,24.07950189,5.954553871,0.002085303,0.031576581,1899.548019,1170.109564,0.722288932,0.97761226,0.028376241,0.088169227,0.0389659,0.024969856,0.3,0.5625,angry
d1057,70834,932.0263158,934,513.8542691,112.3471467,112.3471467,50707,792.296875,0.430523266,0.296267812,0.539945179,0.259990566,0.265788371,0.112649346,2.956061972,16.66371103,2.225537094,39.90994062,0.002039628,2.308495658,1.125022411,0.086457886,2487.405774,897.1018499,2646.087444,647.6914558,18.63008547,6.825190816,0.029815765,0.02465201,5620.449347,2048.072059,1.362120193,1.493739584,-0.00907571,0.061559095,0.092932923,0.047747886,0.4625,0.7625,angry
