song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,label
1247,134173,972.2681159,970.0,551.2692277000001,184.5703125,184.5703125,134219,958.7071429,0.418918069,0.279262891,0.5939605379999999,0.222269365,0.278992792,0.074137408,1.812866021,5.705427278999999,0.130899649,29.63824208,0.00074282,1.779572601,1.231070995,0.023841266,2472.826914,386.918586,2445.9967100000003,296.9699817,18.77024509,7.080538842,0.034517404,0.020158365,5015.2363399999995,1094.629186,1.601844115,1.6642584740000002,0.005296476,0.047863918,0.13067041199999999,0.03161444,0.425,0.6625,angry
1248,76649,958.1125,957.0,554.5393582,107.6660156,107.6660156,77347,966.8375,0.36337239299999996,0.295703431,0.570807374,0.243517455,0.27124180600000003,0.098798867,0.231061575,2.313155386,-18.7005221,92.17336044,0.000325588,2.366917462,0.300897956,0.033669028,1989.83638,143.1189123,906.7371822999999,135.48769230000002,23.31466038,8.950262442,0.000381653,0.000733131,2816.582969,131.9177434,0.35597289299999996,0.517181232,0.0031682990000000003,0.057925069,0.18481898800000002,0.021898981,0.3375,0.25,sad
1249,104504,958.7522936,958.0,553.6456681,143.5546875,143.5546875,104524,967.8148148,0.41418673,0.271982882,0.488455965,0.261281735,0.252854539,0.139276399,2.0295337140000003,9.034592551,1.000220799,37.84119499,0.000633756,2.643362229,1.09265089,0.045577772,2216.521686,579.0723727999999,2223.530672,497.5224946000001,20.67459374,6.435931717999999,0.019612964,0.021293563999999997,4484.2562179999995,1417.868739,1.407678693,1.532981441,0.022609995,0.071332929,0.11236314,0.036528855,0.5125,0.575,happy
1250,70747,982.5972222000001,986.0,541.5277427,99.38401442,99.38401442,68865,969.9295775,0.43075859,0.26844207600000003,0.582564444,0.22860898699999999,0.272080376,0.096465549,1.621875257,4.41590305,1.178521805,30.75880439,-0.000557444,1.8089798959999999,1.2924907209999998,0.026750633,2503.922941,391.45517689999997,2154.506878,365.59923189999995,19.17788832,6.804660545,0.033031035,0.025732277,4623.099823,911.1785755000001,1.6825981230000002,1.722239192,-0.016718755,0.049572236,0.147007929,0.031053232000000004,0.75,0.8,happy
1251,103782,988.4,988.0,540.0210155,143.5546875,143.5546875,103819,988.752381,0.379483749,0.292153995,0.512955743,0.256021409,0.26595183,0.112262894,1.4191497309999999,7.070231064,-0.647286703,40.83419159,0.001655695,2.6187459790000003,0.916941404,0.030446982,2641.273108,714.0951826,2752.628044,357.7309722,19.44596996,6.528780534,0.030986786000000002,0.029735927000000002,5934.7974460000005,1358.150938,1.005468139,1.220100105,0.004226606,0.06518948299999999,0.103199174,0.052564405,0.7375,0.6625,happy
1252,91364,961.7263158,962.0,554.1466924,129.1992188,129.1992188,91391,962.0105263,0.47083029299999996,0.280391554,0.517662964,0.25740984100000003,0.259157769,0.127163613,1.288298196,7.028284676,0.453050054,62.74834587,1.4400000000000001e-05,3.4332494889999996,0.644224048,0.086556107,1384.187932,579.7459717999999,1817.16001,485.0335443,20.97240816,8.314892387,0.004413818,0.008450862,3022.9872760000003,1577.021097,0.8427755509999999,1.007250692,0.021200692,0.064329085,0.058473569,0.03995201,0.525,0.5125,happy
1253,63632,949.7313433,949.0,549.7260263,92.28515625,89.10290948,63688,950.5671642000001,0.316067095,0.291963779,0.4379714,0.267595453,0.244960129,0.152734634,0.978766134,8.247039905,-12.33679667,66.34828472,-0.002477029,2.4776736180000003,0.476470768,0.029439142,1488.425104,652.5901092,1411.917664,521.6169338999999,24.35952858,5.970330135,0.004344145,0.015494765,2662.100569,1352.401545,0.677725116,0.8221120359999999,-0.004396415,0.081029819,0.09089489,0.044263957,0.3875,0.25,sad
1254,91380,854.0186916000001,854.0,487.99745250000007,161.49902340000003,161.49902340000003,91408,854.2803738,0.40736590200000006,0.281964177,0.5726227220000001,0.24860943100000002,0.27216211,0.096234709,1.6750081630000002,6.862376343999999,0.05192309,42.314841799999996,-0.015615678000000001,1.642925515,1.1110305790000001,0.153831244,2297.463054,382.3075248,2270.590216,456.20413269999995,19.39487731,6.828558913999999,0.024282893,0.017959289,4663.671799000001,1127.607217,1.335903337,1.5314488069999999,-0.01285344,0.051439827,0.11597108,0.038277042000000004,0.4625,0.65,angry
1255,82110,954.7674419,952.0,547.1397652,117.4538352,78.30255682,51070,928.5454545,0.229414355,0.29577654600000003,0.375311112,0.28305950399999996,0.226228505,0.179315356,1.306708846,11.03421399,-10.639165199999999,60.72311855,-0.0005950290000000001,2.113111478,0.444502175,0.005131004000000001,1900.4792530000002,711.1985407000001,2390.7602899999997,394.6761474,25.79093301,7.939165299999999,0.0030718720000000002,0.007060301,4114.219566,1771.9856350000002,0.580907827,0.7266092340000001,-0.007821999,0.099978576,0.086630618,0.055880494,0.3,0.125,sad
1256,94848,958.0606061000001,959.0,555.3050271000001,135.9991776,135.9991776,94886,958.4444444000001,0.331255672,0.288849103,0.486632358,0.255999156,0.25516379699999997,0.134999149,1.946904732,8.890355621,-1.280432897,35.80708147,0.00276301,1.6840515180000002,0.915701509,0.035363525,2243.594411,502.2664626,2532.711628,312.1657829,19.68948598,6.011219315,0.020206228,0.018871019,5005.580843,1212.441391,1.234489879,1.303947085,0.006952241,0.077258228,0.08936076,0.031051994,0.5875,0.5625,happy
1257,78049,940.3493976,940.0,544.7397175,112.3471467,112.3471467,76202,929.2926829,0.301507458,0.290346306,0.466514463,0.25896482600000004,0.24987576,0.144552543,1.939426189,8.586283400000001,-13.62784617,56.36813173,0.003580726,2.868350729,0.691753983,0.02035523,1394.720339,468.87595880000003,1753.6025670000001,435.19374680000004,22.76280477,6.151851056,0.0035420459999999996,0.007637700999999999,2544.3735030000003,1382.891173,0.998293141,1.142226004,-0.014439647,0.091696385,0.063667038,0.017645711,0.5,0.35,relax
1258,120074,976.2113821,985.0,557.1534251,161.49902340000003,161.49902340000003,120110,976.5040650000001,0.33066392,0.30241572,0.567372006,0.245378225,0.272787096,0.09444857599999999,1.874140977,11.23161506,-3.4752904069999997,42.13258631,0.008366265,2.159567225,0.920710087,0.128364131,2335.349923,596.8288478999999,2475.272571,346.26170310000003,20.10871831,7.048699419,0.020664263999999998,0.017579701,5084.408144,1225.4964949999999,1.157971071,1.380165479,-0.00022631900000000003,0.060963637,0.10198477,0.04777471,0.5875,0.575,happy
1259,85689,1044.987805,1044.0,509.7097092,117.4538352,117.4538352,80049,1013.278481,0.311036989,0.308700172,0.330661627,0.296250418,0.204465137,0.20378258300000002,1.9873581269999998,11.91559756,-0.376585681,64.60285323,-0.003103642,3.0152381139999997,0.544152021,0.052891977,1552.028334,762.1256003,2230.367949,532.4766597,21.57255011,5.898498419,0.0035607259999999997,0.007142991,3364.690765,1898.0327530000002,0.751158903,0.8965048609999999,-0.005431763,0.11766398800000001,0.042550511,0.029239042000000003,0.325,0.225,sad
1260,124983,961.4076923,961.0,556.3841464,172.265625,86.1328125,61044,968.9523810000001,0.474072129,0.263673285,0.593766907,0.22999676300000002,0.277089247,0.08096222900000001,1.34781901,4.65445772,0.101064137,32.79820691,0.002651183,2.224439547,1.049993873,0.021389375,2572.009939,444.71370470000005,2501.245766,331.8493816,19.38000653,6.2211491510000005,0.03549289,0.024567764,5258.162649,1070.40193,1.283503765,1.371767164,0.009244789,0.051736449000000004,0.140519432,0.033445128,0.775,0.6875,happy
1261,79488,946.2857142999999,942.0,546.6050974999999,117.4538352,198.76802880000002,132735,983.2222222000001,0.250585779,0.29482131300000003,0.423481531,0.279505522,0.24107729100000003,0.158792548,1.181191288,9.242617365,-22.29486479,77.85398954,-0.0029365809999999997,2.265260116,0.43271344899999997,0.003274162,1027.115432,189.58816159999998,868.6164912999999,130.53706770000002,26.0985534,8.132877058,4.14e-05,0.000225385,1970.993637,349.77163160000003,0.644792869,0.799398815,-0.024921914,0.09899518199999999,0.058951773,0.018559723,0.35,0.2625,sad
1262,101124,963.0857143,965.0,545.4994237000001,143.5546875,143.5546875,101158,963.4095238,0.429941887,0.293898524,0.451089189,0.275301571,0.24661420899999997,0.15004921,1.73285603,13.23582647,0.517094987,46.0616196,-0.0006603480000000001,2.163287094,0.7404856679999999,0.138917655,1915.810523,534.6944827,2160.9780530000003,336.78903080000003,20.30049399,7.326485327,0.012951391000000001,0.020621128,3914.854105,1154.195875,1.008374953,1.2121484740000001,0.035013719,0.074833299,0.079677019,0.047519776,0.4375,0.475,sad
1263,79275,943.75,944.0,549.696472,112.3471467,112.3471467,79297,944.0119048,0.40679635299999994,0.277245813,0.516710696,0.248243422,0.258857379,0.127773984,2.351372561,9.940801476,0.158658847,33.33279397,-0.003617284,2.013634465,1.1595774890000001,0.034276682999999995,2347.1840190000003,555.8785377,2427.46652,320.3655263,19.50676695,5.927112555,0.025374815,0.025734652,4906.486997999999,1099.632877,1.484312408,1.5846020019999998,0.008966744,0.066537242,0.10866777300000001,0.046717536,0.6,0.5125,happy
1264,65311,960.4558824,960.0,554.1435213,92.28515625,92.28515625,65343,960.9264706,0.31138473899999997,0.30282790000000004,0.478606951,0.271325854,0.25943263699999997,0.126601897,1.252950053,7.153731477000001,-9.203203678,55.18817955,-0.000256296,3.472902245,0.651309192,0.005296999,1845.677409,650.6440286000001,1962.401825,331.6804608,22.32034079,5.991106693,0.008492755,0.020980528,3690.894348,1240.100659,0.844308156,1.065706238,-0.018681627,0.078362679,0.091400304,0.049270612000000005,0.45,0.325,sad
1265,58229,954.5737705,954.0,548.2591962,83.35433468,83.35433468,58249,954.9016392999999,0.357441406,0.297923095,0.49882985399999996,0.267234173,0.25520884899999996,0.134913961,1.7057579219999999,7.261916415,-1.6686268519999998,47.13770099,-0.005959381999999999,2.7201083560000003,0.833399177,0.038980935,1860.949173,608.2014341,2214.458176,422.90297580000004,20.33842339,6.333003634,0.011443866,0.013630133000000001,3882.459857,1476.377278,1.108997581,1.275199521,-0.005466761999999999,0.07287335,0.07414820400000001,0.034678218,0.6,0.5625,happy
1266,79527,981.8148148,986.0,542.6609362,112.3471467,112.3471467,70677,929.9605263000001,0.331584649,0.30007737,0.47009261399999996,0.26626319800000003,0.250875195,0.14281095800000002,2.867311833,14.02531131,-1.7354842940000001,38.62909599,-0.000157369,2.057744926,1.008794308,0.035356466,2161.621674,667.7282073,2580.1955390000003,422.8973976,21.53914013,6.204731434,0.013521368999999998,0.018839061,4886.831561,1859.688318,1.329932673,1.408314882,-0.002729955,0.075721497,0.087204814,0.039716947999999995,0.575,0.5125,happy
1267,130435,980.7142857000001,983.0,550.7089562000001,172.265625,172.265625,130500,981.2030074999999,0.336978199,0.291897603,0.49435017299999995,0.25796140100000003,0.26512298,0.114206561,1.758269448,10.04898137,-7.268345782999999,58.605614,0.003437188,3.0546827760000004,0.6141092779999999,0.030721491,1290.897216,414.6798464,1685.09813,413.3858944,22.70540365,6.874459977000001,0.002349689,0.00399185,2644.750674,1122.6895140000001,0.944067194,1.0878748809999998,-0.012851982,0.078132653,0.049091162,0.015028511999999999,0.4375,0.3375,sad
1268,74120,975.2631579,985.0,550.4541753999999,103.359375,103.359375,74066,987.5466667000002,0.271439655,0.287829543,0.430298258,0.274216473,0.23779820699999998,0.163662292,2.2765956309999997,15.08938397,-4.243498859,61.67547244,-0.000386261,2.134249573,0.550747216,0.013157084,1025.096709,290.2650046,1640.212885,385.68746860000005,24.46743719,7.180606073,0.000748674,0.001131272,1801.772438,851.1252537,0.9022156990000001,0.981442369,-0.006001671,0.089375266,0.040410942000000005,0.012388993999999999,0.5375,0.3375,relax
1269,110779,963.2956522,963.0,553.6144942000001,151.99908090000002,151.99908090000002,110836,963.7913043,0.25677506699999997,0.307496004,0.40612250200000005,0.287441057,0.23006475899999998,0.17436610800000002,2.17671512,13.30655597,-7.996468173999999,51.40073487,0.001888975,1.7039369640000002,0.628402948,0.014926466999999999,1863.33673,498.43642189999997,2453.493238,292.8667188,22.63090968,6.258790424,0.005534599,0.012953286000000001,4413.784422,1072.913589,0.8730333509999999,0.9712629079999999,0.006239303000000001,0.094474968,0.05267819,0.031694891,0.3125,0.425,sad
1270,67802,1149.186441,1152.0,404.3257402,107.6660156,107.6660156,67830,1149.661017,0.47807883700000003,0.279397177,0.488739634,0.274294647,0.24663163800000001,0.150020561,1.631659763,10.51328843,1.4014368369999999,42.76964501,0.0029672440000000004,1.610953396,0.8499612809999999,0.080324687,2453.936834,337.44359110000005,2160.7842570000003,259.8967307,21.68583048,7.392165435,0.012717971000000002,0.012193355,4796.576551,485.8186209,1.1047055590000001,1.183961344,-0.001242364,0.077425812,0.135622007,0.032515185,0.45,0.5375,angry
1271,83973,954.2386364,953.5,547.6757708,123.046875,123.046875,84005,954.6022727,0.325910733,0.291023591,0.44784162,0.268570988,0.24222874600000002,0.157030469,2.352088342,10.06616741,1.140989128,37.21055349,-0.001617165,1.651335622,0.95262903,0.038195789,2088.883378,436.83838729999997,2394.985939,314.46659950000003,21.15097758,6.794368799999999,0.012450306999999999,0.011660822,4369.33469,1188.5474689999999,1.33525414,1.400853014,0.0020793820000000003,0.08604702,0.094179325,0.027600233999999998,0.45,0.4625,sad
1272,84220,957.0454545,957.0,553.1988158,123.046875,123.046875,82333,946.3563218,0.262374815,0.293493097,0.42558997299999995,0.271324827,0.23392853100000002,0.169147202,1.42007758,7.606691099,-15.31399649,63.524380099999995,-0.002089727,3.074710987,0.5751667020000001,0.009216077,1381.905792,476.7805466,1798.8895870000001,413.987307,23.05353613,5.521547377,0.002936138,0.007419935999999999,2432.907511,1384.28066,0.740862907,0.9617901179999999,-0.011777002,0.098767445,0.06129265,0.018656775,0.375,0.275,sad
1273,90115,958.6702127999998,967.5,540.8670027000001,129.1992188,129.1992188,75755,880.872093,0.294867214,0.29382069899999996,0.454770804,0.277341673,0.24162039100000002,0.157964933,1.147271344,7.04315777,-5.452521578,51.97319169,0.002831619,2.7243032639999996,0.611338615,0.141289517,1927.065061,421.2634716,2306.964298,351.797753,20.93512952,6.194145882999999,0.009268417,0.00977416,4095.488175,1170.252937,0.8315088070000001,1.121824215,-0.025805644,0.079633671,0.079146044,0.02690655,0.475,0.575,angry
1274,78230,954.0243902000001,954.5,556.1318491000001,112.3471467,112.3471467,76366,942.7901234999999,0.38908034,0.279382022,0.5431551920000001,0.249390935,0.26355402699999997,0.11778203599999999,1.396949895,5.610456705,-1.001351075,35.53510606,-0.005787238,2.297104778,1.017713785,0.017499916,2610.372064,726.8029690000001,2431.859287,287.509725,20.2875658,7.502294451,0.034151431,0.029798059,5279.145856,1268.5541759999999,1.218760184,1.316196403,0.029119093,0.067029097,0.141525473,0.058243914,0.625,0.55,happy
1275,103956,953.7247706,951.0,556.1246621,151.99908090000002,151.99908090000002,101891,952.2523364,0.341941325,0.293304732,0.39562640200000004,0.289589724,0.224276902,0.181750391,2.8978746139999996,16.06194641,1.171704899,60.99994249,0.0017701560000000002,2.442791078,0.683427215,0.099271014,1124.5928390000001,552.9289233,1647.455048,597.8837683999999,21.53043611,6.12899481,0.002603143,0.0068542690000000005,2301.8860809999996,1475.974579,1.10896116,1.240049153,-0.016684267,0.090311535,0.042578982,0.019880197,0.3125,0.225,sad
1276,111864,948.0,935.0,550.3610217,161.49902340000003,161.49902340000003,111916,948.4406779999999,0.362783268,0.30076526600000003,0.48586307799999995,0.258801895,0.257578386,0.130333067,1.5764891230000002,8.260678509,-7.847438049,54.81662627,-0.010986181000000001,1.79993156,1.011103868,0.217570409,2068.986773,471.2555465,1874.505575,496.7184299,21.41507145,7.2333377489999995,0.012462593000000001,0.016181469,3816.210257,935.6707127000001,1.140514354,1.4976625719999999,-0.002740965,0.065363867,0.120880095,0.039719392,0.475,0.5625,angry
1277,77008,950.7160493999999,951.0,549.0299916,112.3471467,112.3471467,76981,950.382716,0.314730269,0.298360133,0.310797476,0.288699331,0.199030282,0.20909395,2.4680512230000002,14.36051867,-3.452949873,90.83748101,0.001170786,2.878779852,0.442729384,0.023873685,797.9832306,641.9084737000001,1579.0754,726.1615318,22.39837652,6.478777664,0.000746567,0.003150066,1202.703839,1701.088052,0.6972748790000001,0.84926785,0.018849598999999998,0.12408297,0.025924005,0.018119851,0.2375,0.15,sad
1278,101767,960.0660377,961.0,542.4795148,143.5546875,143.5546875,101809,960.4622642,0.345297064,0.309796264,0.49288365100000003,0.278878986,0.257224639,0.13102983699999998,1.7581004519999999,12.23157647,-2.901952292,53.68494461,0.00029445700000000003,3.542205325,0.678348541,0.014430125,1972.259692,769.1997312000001,2412.254841,447.4340699,20.51200837,6.421088735,0.014153108999999999,0.026534677000000003,4295.424026,1758.3800219999998,0.83890662,1.087043507,-0.009301783000000001,0.06980339099999999,0.068526419,0.046977740999999996,0.5125,0.3875,relax
1279,103266,965.1028037000001,963.0,549.0185114,143.5546875,143.5546875,103291,965.3364485999999,0.33948854799999995,0.307945392,0.45096777600000004,0.28480937100000003,0.244242415,0.153879745,2.9962991480000003,27.782667600000003,0.328123743,58.41708414,0.0013014769999999999,3.197955728,0.6229679579999999,0.029167075,1650.7636220000002,817.6881046,2404.716355,474.9479023,21.78097155,6.069896281,0.006090956,0.012906416,3511.1843240000003,2076.520109,0.847637476,1.043471045,-0.02592888,0.083357149,0.049052360999999996,0.042283864000000004,0.575,0.4,relax
1280,63031,969.7076923000001,972.0,549.9504795,89.10290948,89.10290948,63044,969.9076923,0.355109526,0.303100221,0.525938994,0.27141779899999996,0.26764731,0.108158451,1.431561603,8.632739917,-4.874643756,48.91700693,0.001476041,2.967525698,0.763464749,0.066109627,2265.927448,835.4665516,2345.245336,408.2914924,20.41929095,6.643737282000001,0.021674909,0.036534797,4637.877511,1512.334001,0.9549306959999999,1.2162120220000001,0.004599351,0.064747535,0.106742363,0.076268571,0.6125,0.55,happy
1281,83918,964.5747126,965.0,548.7679331,117.4538352,117.4538352,83962,965.0804598,0.229251129,0.297879232,0.394482471,0.275903478,0.227822432,0.17728585100000002,1.5166862190000001,10.51002191,-6.078931179,55.39588188,0.00020826599999999997,1.7502122869999999,0.46362349399999997,0.004917588,1713.06947,445.5520783,2165.838038,278.43042579999997,24.17439359,5.806075132999999,0.002721854,0.002853439,3862.4599780000003,1063.010452,0.683058493,0.714486272,0.004008381,0.09284164,0.063033884,0.027418011000000003,0.55,0.4375,relax
1282,59440,928.75,928.5,532.7813811000001,89.10290948,89.10290948,63238,958.1515152000001,0.408564453,0.28012914699999997,0.560116926,0.24482337,0.275435709,0.08642050300000001,2.659162292,14.52209767,3.938408187,28.54491107,0.003246048,1.4695087,1.2344765659999999,0.02285275,2514.824132,357.7939026,2430.246293,198.21602969999998,20.13850518,7.53312267,0.023246167,0.014426376999999999,5117.207946,718.066204,1.594069776,1.6491341590000002,-0.001016952,0.052553974,0.12989541,0.032305717000000005,0.725,0.675,happy
1283,74198,1196.741935,1202.0,410.59896989999993,112.3471467,112.3471467,78664,1035.0526320000001,0.44121483100000003,0.28212918800000003,0.582399136,0.229858612,0.270402129,0.101074339,1.0360754890000001,4.572543008999999,-1.122899444,44.8831998,8.82e-05,1.600646698,0.708977222,0.021443756,2103.121261,503.2232163,2445.894501,441.1821651000001,20.10810515,7.499996445,0.014150626999999999,0.01176885,4786.909943,1541.261375,0.945652078,1.068054394,0.003365558,0.050455683,0.09507627099999999,0.030232512000000003,0.2875,0.525,angry
1284,107123,965.0720721000001,965.0,552.0175561000001,151.99908090000002,151.99908090000002,105240,956.7272727,0.465836683,0.273134003,0.487863958,0.254726135,0.2566433,0.132164859,2.763327083,13.14967501,1.7157055819999998,32.47579509,-0.0032039309999999997,1.99319996,1.226322889,0.019784085,2442.644127,557.0787131,2536.809421,237.84365380000003,19.12695397,7.100091449,0.026811078,0.024828296,5176.996472999999,1138.981941,1.5414521959999998,1.617223351,0.025650699,0.071474519,0.102295426,0.053356100000000004,0.6625,0.7,happy
1285,95536,955.36,953.5,555.0714642,135.9991776,135.9991776,95585,955.85,0.41302273799999994,0.284331838,0.480648836,0.25570824,0.259198291,0.127080996,3.005896073,15.09579399,1.207304415,39.18521893,-0.000100275,2.077781213,0.999341369,0.034538101,1876.9346679999999,555.8488022000001,2228.422897,440.12104689999995,20.45354534,6.818003266,0.010477815,0.011332158,4116.630663,1466.915434,1.4404315719999998,1.503329874,0.014113342,0.06935925400000001,0.07159291599999999,0.026644729,0.5125,0.4875,relax
1286,64491,934.6521739,935.0,541.5064555,95.703125,95.703125,64515,935.0,0.256013166,0.297314493,0.46376769,0.27139505399999997,0.24816232300000002,0.147474726,1.6557942630000002,8.937673644,-19.48337779,79.24051496,0.0007205689999999999,1.8946575730000002,0.580685198,0.0020616370000000003,1239.21614,243.1299536,856.7947515000001,115.27965630000001,25.65136917,9.04385276,1.2e-05,6.61e-05,2192.736741,531.8046946999999,0.900582076,0.9983657990000001,-0.007096381999999999,0.09054397199999999,0.08807984,0.028634555,0.35,0.25,sad
1287,63602,921.7681159,926.0,514.6819517,95.703125,92.28515625,65054,942.8115942,0.305085292,0.297086654,0.418562926,0.273985647,0.23843377699999999,0.16273496099999998,0.658643556,4.687105453,-5.557659261,52.43350088,0.002848252,2.052386318,0.517063379,0.032799922,2480.013756,729.7172577,2447.84621,370.5826568,21.07763085,6.8463095560000005,0.029014485,0.039022773999999996,5128.7134320000005,1414.526939,0.608394007,0.7729127929999999,0.022172567,0.07948385200000001,0.125002268,0.063433545,0.4375,0.4125,sad
1288,68982,971.5774648,976.0,535.9566848000001,99.38401442,99.38401442,67202,960.0285713999999,0.31696636,0.292443026,0.50494504,0.25323665,0.266326275,0.111371669,0.8469912709999999,5.996218988,-9.72346163,52.16180449,7.56e-05,3.548010376,0.626224995,0.052261084000000006,2152.398387,566.4376165,1961.1345670000003,302.4422302,21.67626175,6.912723845,0.012190868,0.021840597000000003,4035.87004,1048.534741,0.7582081940000001,1.004558082,-0.011532006000000001,0.075160045,0.124017139,0.050979115,0.525,0.3,relax
1289,77481,944.8902439,945.5,542.2234037999999,112.3471467,112.3471467,77520,945.3658537,0.28056463800000003,0.302641305,0.393803964,0.280768566,0.231869662,0.17195869600000002,1.175475397,10.54417749,-6.563443825,56.86647943,-0.001224184,2.221535837,0.43842375299999997,0.023550032000000002,1645.8597029999999,475.7528591,2072.650748,378.9525205,23.53756642,6.486107259,0.003526363,0.0060407659999999995,3628.366949,1143.722659,0.639274015,0.703613205,0.022093177999999998,0.08516415699999999,0.060864585,0.027760887,0.5,0.425,relax
1290,105408,958.2545455000001,961.5,539.6429027,151.99908090000002,151.99908090000002,104350,948.6363636,0.389312727,0.285760759,0.577592564,0.23414099100000002,0.273046783,0.093695184,1.293089044,4.856910349,-1.879949097,41.76325892,-0.00089923,2.1521242309999997,1.014825583,0.02871705,2154.719203,293.7380506,1788.033213,243.0915631,20.45727561,7.276912247,0.013522731999999999,0.013938623999999998,3911.209683,502.93287810000004,1.362871098,1.4459581080000001,-0.004609553,0.050543949000000005,0.139749722,0.028042917,0.7,0.7,happy
1291,90191,969.7956989,969.0,547.3997489,123.046875,123.046875,84721,951.9213482999999,0.19045737,0.28538923899999996,0.37490083799999996,0.271064583,0.22713981600000002,0.17815958399999998,0.8281140440000001,7.978083488999999,-8.246896787999999,63.56275164,-0.002393385,1.63346016,0.349837095,0.016807166999999998,1831.320184,419.41742189999997,1922.978671,246.75864559999997,25.16279459,7.4108821229999995,0.001991234,0.002363204,3559.8951399999996,766.0316058,0.490156133,0.5754248270000001,0.007797769,0.099312366,0.09874669400000001,0.03901485,0.325,0.1875,sad
1292,69234,948.4109589,951.0,541.4862052999999,99.38401442,99.38401442,69254,948.6849315,0.327005223,0.29546147,0.48046490700000005,0.26930339600000003,0.254032579,0.137115945,3.061786043,14.60271264,0.493697809,44.16698185,-0.005230721,2.707171505,0.927461207,0.007329845,1723.398746,576.0615656,2154.1614289999998,441.95550870000005,21.59210561,6.289355361,0.007431106,0.013546468,3515.3509649999996,1360.9900300000002,1.345784783,1.4505698530000002,-0.002911499,0.082915158,0.069734524,0.028787714,0.575,0.525,happy
1293,82911,964.0813952999999,964.5,547.2801505,117.4538352,117.4538352,82942,953.3563218,0.38664196,0.288508702,0.47590064,0.271768375,0.257059248,0.131354012,2.089036524,11.08384424,2.379305688,41.75236218,-0.00151422,2.824573126,0.935568333,0.05009084900000001,1944.143633,580.8294857999999,2239.5840129999997,457.30786730000005,20.40963487,6.704621674,0.015779996,0.02357897,4180.830275,1470.021231,1.233021033,1.39084404,0.016340423,0.06976337099999999,0.082586298,0.027343981,0.5875,0.5125,happy
1294,104557,959.2385321,958.0,556.3076322000001,143.5546875,143.5546875,104594,959.5779817,0.40325319299999995,0.281644632,0.469419892,0.26381477600000003,0.25088964199999997,0.142785576,2.900189161,12.73016382,3.625042026,38.67885598,0.008454726,2.16971348,1.047238469,0.008435668,1793.8378519999999,406.6053966,2211.721263,377.07669910000004,19.74491874,5.985663377000001,0.010588367,0.010001849,3704.8387079999998,1089.345783,1.524107759,1.595075337,0.025853057000000002,0.063338742,0.07251808,0.02149817,0.6125,0.5625,happy
1295,91973,968.1368421,967.0,556.1295875,129.1992188,129.1992188,92007,968.4947367999999,0.45110687299999996,0.283708538,0.543816531,0.251869998,0.27521023,0.087135886,2.493769147,17.68923847,3.287353827,34.94515206,0.00093728,2.0758871919999997,1.003055215,0.023176001,2303.777448,424.2539584,2455.839091,247.22321589999999,19.56407537,6.446948036,0.020444572,0.017568735,4938.44236,890.8405527000001,1.30389116,1.381110379,0.008735831,0.061764725,0.098598547,0.038905453,0.7375,0.675,happy
1296,88968,1011.0,1011.0,528.0372748999999,123.046875,123.046875,88991,1011.2613640000001,0.455054863,0.275636497,0.511105389,0.259903175,0.26707888,0.109554576,1.363789919,6.670149976,-0.852745544,44.79901892,-0.003816053,2.37481869,0.78878808,0.00953229,1925.4080579999998,363.82300580000003,2110.091868,351.2938909,18.78717797,6.953282198999999,0.012899118000000001,0.011992852,4135.130551,914.8973857999999,1.089817903,1.231067918,0.016255824,0.061779485999999995,0.087676215,0.024687578999999998,0.5,0.6125,angry
1297,96945,950.4411765000001,949.0,547.9064178,135.9991776,135.9991776,96983,950.8137255,0.354720075,0.301734752,0.48378616700000004,0.26791830699999997,0.26194380899999997,0.121320957,1.51053706,9.356700832000001,-5.2543265439999995,57.37498327,-0.004248900999999999,4.780758182,0.678426385,0.011974598999999999,1702.084729,676.4558117,1956.7501120000002,425.9063449,20.10667874,6.477391965,0.011693435,0.022872701000000002,3537.473054,1360.519367,0.90664356,1.138803662,-0.008257815,0.071880417,0.07637318400000001,0.049197454,0.475,0.3375,sad
1298,75865,948.3125,947.5,550.1340199,107.6660156,107.6660156,75890,948.625,0.32110230100000003,0.293669012,0.5040472189999999,0.26208748600000004,0.264639882,0.115321576,1.178347665,5.613436506,-2.464276118,53.44179737,2.47e-05,3.592262701,0.6847049,0.026974341000000002,1829.631276,614.4429307999999,2070.867917,446.165262,21.03668959,7.032687129,0.011046628999999999,0.01945197,3711.994221,1373.849119,0.8940748070000001,1.109764059,0.00461222,0.067396992,0.08631819800000001,0.045916147000000004,0.7375,0.575,happy
