song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,label
db1080,112.3471467,77976,950.9268293,0.44549395299999994,0.297255433,0.507900741,0.28923693100000003,0.262114182,0.120952423,3.23756739,26.92192395,0.433280968,50.2182681,0.001209426,4.0682657560000015,0.866773605,0.004151318,2762.300624,1164.734559,2880.91772,492.0653704,18.07486501,6.052482563,0.04459478,0.056158498,6072.452170000001,2261.801439,0.9111806,1.25817421,0.011994403999999998,0.06894526,0.115906833,0.08925257,0.625,0.5,happy
db305,129.1992188,92014,948.5979381000001,0.355836234,0.28906636199999997,0.555052685,0.244408583,0.269512103,0.10342417300000001,1.1751353359999999,5.9006003510000005,-7.180426925,64.28724714,0.010619736999999999,3.00736775,0.659838736,0.01449175,1428.1054960000001,310.349409,1380.470571,193.3022708,22.67848979,6.915888082,0.00188395,0.032067154,2820.599997,638.0815924,0.938076589,1.152560443,0.009251454000000001,0.060604463,0.093211406,0.035027398,0.675,0.725,happy
db1729,123.046875,86245,947.7472527000001,0.37872532,0.286746939,0.458826826,0.262182356,0.26192472,0.12136216300000001,2.411378283,11.52235582,1.7921984519999998,41.33811165,0.000388289,1.819795302,0.862426758,0.010077049,2237.994275,520.3892726,2846.843207,360.1239543,20.40614564,7.341356257999999,0.012307133,0.0121888,6007.030343,1518.058492,1.132787276,1.198747928,-0.011084041999999999,0.06778177099999999,0.071937585,0.026613812,0.5125,0.55,happy
db286,117.4538352,81850,951.7441859999999,0.235911785,0.284843844,0.441358608,0.264983149,0.254903376,0.13549023,2.239428053,11.54858613,-8.719577252,75.45281288,0.006470732,1.9444961280000002,0.560766339,0.006157920999999999,810.5113014,104.3290494,797.5254804,98.89917422,26.21251138,8.824268888999999,0.000538804,0.022691686000000003,1372.2397019999999,192.8341929,0.9519350209999999,1.0311309020000001,0.005714735,0.085336712,0.054498326,0.010603602,0.5875,0.7375,happy
db1857,107.6660156,77124,964.05,0.389674544,0.275788429,0.5608710170000001,0.252738557,0.267715621,0.10798925599999999,1.6582321009999998,9.593139228,0.8545497059999999,38.34826055,-0.001047735,1.52228208,0.879981279,0.083285369,2163.492182,350.6860386,2206.833231,177.891889,21.04010844,7.785633279,0.013812982,0.011778206000000001,4358.162536,666.9348917,1.163564984,1.260049931,0.009236616,0.057080914,0.108590172,0.035464931,0.5375,0.5,happy
db1658,123.046875,86927,955.2417582,0.317414862,0.298198148,0.5305369000000001,0.25335942,0.272369013,0.095647551,1.531516824,9.576979218,-4.5401704689999995,56.77044114,-0.002021163,3.088007104,0.7000142340000001,0.009866116999999999,1564.170948,503.4907036999999,1736.175943,262.8334486,22.62590885,8.391447186,0.0024825710000000003,0.0027840240000000004,2936.465577,956.7160052999999,0.941247086,1.153124085,-0.009482751,0.05952413,0.081195528,0.040853386,0.65,0.6125,happy
db976,129.1992188,88306,919.8541667000003,0.402429394,0.270901662,0.611294061,0.21206123699999999,0.275660913,0.08569944300000001,39.99589387,154.49937859999997,8.403846752,31.9010714,0.013879685,1.847289983,3.980073452,0.010910315,1695.109112,314.8889204,1906.6735850000002,260.6351589,21.08166047,6.94491385,0.007237635999999999,0.028711282,3462.5246399999996,565.5585563,6.012873432999999,6.130397406,-0.004900347,0.052237364,0.084501334,0.029111123,0.65,0.6125,happy
db1879,135.9991776,92636,935.7171717,0.590213573,0.252290214,0.5837099410000001,0.24097210100000002,0.275355647,0.08667526099999999,5.135434951000001,52.18039517,4.836934212,31.0962755,0.00345063,2.525553651,1.280651569,0.012431125,2808.66365,825.041425,2784.734952,352.49098060000006,18.09946158,6.834031024,0.045095610999999994,0.042182937000000004,6090.368728,1475.275505,1.486553295,1.765020888,-0.002181868,0.047808120999999995,0.11794184199999999,0.062540382,0.55,0.675,happy
db675,117.4538352,82103,943.7126437000001,0.380440141,0.30074322,0.506489627,0.269434948,0.259111186,0.127258503,2.8004846160000003,19.27373183,-0.30459125600000003,60.11381135,0.013166658000000001,3.170614792,0.655241191,0.020193946,1148.8356039999999,449.45363039999995,1855.520078,494.73616699999997,20.14003649,6.439916527,0.003215123,0.032220826,2370.5392739999998,1461.1797960000001,1.004339335,1.21032784,0.023435692999999997,0.055560702999999996,0.032996486,0.014619706000000001,0.5125,0.6,happy
db1403,112.3471467,77126,940.5609756000001,0.263917809,0.288219461,0.491182646,0.256530668,0.252166913,0.14051754800000002,2.0303799330000003,10.272884300000001,-1.4597800419999998,42.42202203,-0.001773697,2.074970324,0.80165267,0.053576078,1862.3229629999998,462.35128960000014,2234.5550120000007,369.31471160000007,20.25548481,6.36323193,0.010687851000000002,0.012675566999999999,3957.159405,1296.100523,1.164705642,1.233186238,-0.019366194,0.070228757,0.078175642,0.022391116000000003,0.575,0.5125,happy
db1010,123.046875,88846,987.1777778,0.419983193,0.29796193,0.562335582,0.258733631,0.273511603,0.09232949900000001,1.8175560640000001,31.57001488,-10.82413374,62.41590584,0.007766294,2.7581710060000004,0.613019049,0.276099265,2296.0822559999997,767.9135506,2245.500841,578.2063492999997,20.01605394,7.323286593,0.023364011,0.035740945,4594.449996,1742.787912,0.670917168,1.229975443,0.0022574920000000003,0.056593905,0.117161801,0.062607865,0.6875,0.6875,happy
db867,112.3471467,76928,949.7283951,0.37002340799999994,0.295400982,0.513461401,0.260884955,0.265325505,0.11373526199999999,8.149873982,49.37517442,0.647479461,32.85421708,0.00945468,3.010370599,2.102961779,0.066065393,3291.445967,1126.135384,3130.818456,400.70646,21.57768134,7.143556553,0.035474766,0.046954027999999995,7201.325491,1590.062491,1.9355531540000002,2.23076983,-0.001764201,0.067306905,0.14074952300000002,0.081666798,0.6,0.6875,happy
db1231,95.703125,63779,937.9264706,0.396084861,0.282318309,0.59948371,0.228699593,0.272013955,0.096652686,1.255740435,5.433637644,1.282395172,35.42838926,-0.001159667,1.8643620459999999,0.946433902,0.044298727,2396.544292,462.83564360000014,2431.573948,417.38635780000004,19.22418056,6.0772712570000005,0.026344769,0.020656956,4968.186625,1342.163135,1.20354001,1.26215135,0.001050744,0.03789245,0.124638198,0.031886077,0.5625,0.6875,happy
db378,117.4538352,84278,957.7045455,0.39078505799999996,0.30536363,0.489901543,0.268656417,0.26272535,0.11961907699999999,7.093584535,59.94229955,-1.564829615,52.22159593,0.003657193,2.209246161,1.37174654,0.3092089000000001,1698.2737670000001,725.4472762999999,2046.7750399999998,927.3471073,21.41230393,8.464835648,0.0074944259999999985,0.033358119,4016.3140270000004,2202.499076,1.464878666,2.036779609,0.008493261,0.068883717,0.056773198,0.022778606,0.5625,0.6125,happy
db56,92.28515625,66113,958.1594203,0.331728442,0.28460326199999997,0.42445895899999997,0.26836003199999997,0.24141585100000001,0.15827735199999998,14.21075154,56.51203620000001,3.762185543,30.38641781,0.012134717,2.241367634,2.602526426,0.054084337999999996,2036.3726579999998,627.3411378,2127.525998,372.297034,21.81474044,6.090006681,0.011750647,0.028673299,3900.421907,1288.690663,3.5475944060000004,3.727353043,0.026118053,0.07795546099999999,0.11343696699999999,0.054054744,0.675,0.6,happy
db884,54.97839096,38889,948.5121951,0.354438604,0.299752389,0.48390280399999996,0.30496035,0.23973592,0.160810516,9.349716218,67.56632446,2.6439324369999997,47.78780733,0.002733365,2.713258751,1.298843384,0.013279566999999999,1295.513102,468.6730788,1720.5696480000001,326.6952869,21.54769595,7.706928068,0.004304167,0.023618391000000002,2424.877313,1093.791091,1.9942367380000001,2.287030411,0.009771683,0.084078057,0.062049976,0.039181997,0.5625,0.5,happy
db1890,103.359375,67278,989.3823528999999,0.416266993,0.27052977899999997,0.549355128,0.240094914,0.26755634699999997,0.108383275,1.029101034,3.4444868189999998,-0.573581541,37.22850561,0.001316162,2.059602871,1.047272563,0.014418938999999999,2574.527779,646.1012711,2101.9198260000007,389.6640485,20.22208423,6.941343999,0.031076139,0.03772584,4656.071845,1230.9520300000001,1.2711122609999999,1.350464088,-0.020111584,0.055263557000000005,0.167548496,0.056195442000000005,0.625,0.6,happy
db1543,92.28515625,61855,966.484375,0.425184,0.29357858,0.4883534020000001,0.27792077800000003,0.255115318,0.13509073900000002,3.6523314630000003,27.20138849,2.7313712339999996,44.863191,-0.000528433,3.80536378,1.1032135490000001,0.049009498,2329.197646,985.8692325999999,2657.642887,451.73585099999997,19.65423799,6.837672189,0.024777887000000002,0.039730679,5166.052095,2059.544185,1.23731219,1.444409835,-0.018287024,0.07130006700000001,0.073830745,0.05446257,0.6375,0.55,happy
db65,172.265625,123650,951.1538462000001,0.401545235,0.30196296899999997,0.546540769,0.259159897,0.268789221,0.105288594,2.792423121,16.08908069,0.163990303,39.70390495,0.00905781,2.802174765,1.127172232,0.00930568,2101.0728,538.2839594999998,2171.454872,392.1936209,20.29113375,7.574476316,0.014518618,0.033268496,4247.890499,1131.80779,1.480481351,1.762500093,-0.007400879,0.056358335,0.101080511,0.04868013400000002,0.675,0.6,happy
db1353,117.4538352,85791,963.9438202,0.49985730799999994,0.256645009,0.5556012929999999,0.254781604,0.271520779,0.09802958699999999,3.201297178,19.402224399999998,4.491751112,42.32038462,0.001308819,2.805318822,0.948940277,0.061582655,1995.2469859999999,747.5400066000003,2506.345191,558.474376,18.62318669,7.081171632999999,0.013828935,0.017977469,4759.271221,1927.606941,1.312609137,1.458404714,0.017118966,0.057799354000000004,0.063747914,0.031573481,0.5375,0.675,happy
db1655,129.1992188,93343,962.2989690999999,0.41158097,0.284864196,0.468651414,0.26896748800000003,0.251962976,0.140882902,2.689269102,14.90498859,3.09515712,34.98935882,0.00036180699999999996,2.127850436,1.108139038,0.071352862,2313.037822,644.777732,2498.265249,467.73707989999997,19.77923418,5.888400721,0.023002482999999997,0.022923591,5015.491894,1693.592343,1.39987081,1.4755605719999998,0.006037895,0.063306048,0.093595554,0.033901131,0.6375,0.6375,happy
db889,135.9991776,97598,956.8431373,0.431316876,0.283915312,0.5686817270000001,0.249753072,0.273017134,0.093781542,17.70015898,120.39496640000002,5.005937838,26.51377024,0.010954288999999999,2.6160855780000003,2.6200261119999997,0.045967679000000004,2244.4326260000007,485.66728650000016,2274.837427,274.5695243,21.19891932,7.368221195,0.015082495,0.032034762,4629.488827,962.8709021999999,3.442872963,3.828867535,0.0045958990000000005,0.05434744,0.11136134800000001,0.041122253,0.7375,0.775,happy
db343,99.38401442,66004,916.7222222000001,0.32582176399999996,0.288646067,0.497194501,0.261494939,0.26330747,0.118332201,11.51967193,66.77386139,2.7920560410000004,37.43354678,0.011049022,2.021387334,1.6925284859999998,0.123977512,1509.712955,348.8878549,1826.404325,253.81226769999998,23.44605739,8.193637461,0.003785685,0.031574622000000004,3131.59371,823.1609198,2.611327115,2.782249298,0.00376479,0.064615769,0.071150632,0.024355146,0.75,0.8875,happy
db1901,129.1992188,87645,942.4193548000001,0.483414057,0.27964886,0.6334873120000001,0.221561767,0.279484512,0.072261616,0.9625452840000001,3.6693441030000002,-1.8738022090000002,41.341503499999995,-0.000662113,2.455747331,0.9143377540000001,0.0064706569999999995,2210.264821,310.82446569999996,2032.9585949999998,194.14068930000002,18.70181966,6.755672317,0.021553892999999998,0.012726256000000002,3876.315449,504.04596219999996,1.189690786,1.33005319,0.008051918,0.040450737,0.138204254,0.033765822,0.525,0.675,happy
db949,117.4538352,81557,959.4941176000001,0.512389851,0.26659249,0.558247108,0.24879030600000002,0.264928095,0.114657917,10.84613676,111.71421840000001,4.622405579,36.68194502,0.016875285,2.563535038,1.672268748,0.052794587000000004,2070.076242,484.96980830000007,2217.273067,274.1409735,20.86033591,8.791409321,0.008014641,0.033321746,4339.201136,887.8130267000001,2.1215749369999997,2.643243568,0.007700536999999999,0.054494422,0.082842285,0.038657437,0.5875,0.6375,happy
db1792,103.359375,71981,947.1184211000001,0.39741118200000003,0.30255743399999996,0.46333356,0.281238459,0.254201815,0.13680194,2.591172849,16.19209289,2.30645,39.73412581,-0.001102822,3.312198757,1.030346751,0.026221397999999996,2550.311198,768.3622917,2764.698339,330.9226902,19.03009126,6.6171902639999995,0.031552766,0.040802162,5854.531265,1416.285737,1.126962099,1.348158279,-0.004252578,0.077602802,0.08599041,0.052616834,0.6375,0.5125,happy
db1306,89.10290948,55327,892.3709677,0.49457400100000004,0.283650802,0.547851977,0.271616163,0.260896079,0.12355796,3.9973072760000004,32.38488993,3.385708239,53.36123983,0.00033383800000000004,3.184552392,0.8684675690000001,0.035810972999999996,1853.9653399999997,891.0603204,2458.5274489999997,628.9343052999999,21.02056747,7.213688381,0.008750797,0.013024227,4317.012785,2369.731591,1.129724776,1.325314984,0.004877038,0.046265545,0.05045270599999999,0.036624278999999996,0.5375,0.5375,happy
db519,143.5546875,100530,957.4285714,0.471097482,0.268225557,0.605235822,0.22710415899999997,0.272057587,0.096529802,45.90438497,177.8453239,8.688081197,29.93067206,0.011927746999999999,1.875871233,4.9418497089999995,0.455505759,1916.411077,339.4809659,2124.003416,189.34559140000002,18.93676732,7.87101491,0.012252562,0.026288747999999997,4099.579074,575.8409655,6.7197767289999994,7.324622,0.007012078000000001,0.049098552000000004,0.08489402199999999,0.030353202000000006,0.725,0.5375,happy
db1848,99.38401442,71416,965.0810811000001,0.44153954,0.267447413,0.487875981,0.256171838,0.253372319,0.138332214,2.44237781,12.27682894,3.765080395,33.85046711,0.00320701,1.410781782,1.005332708,0.016555542,2167.412257,345.0440861,2416.7180280000002,251.8356745,20.17859432,7.042671672000001,0.014671861999999999,0.012834093999999999,4591.783345000002,870.9276978,1.379043245,1.441746152,0.004759887,0.060666433,0.086947824,0.027119717999999998,0.5625,0.5,happy
db1940,198.76802880000002,146252,968.5562913999999,0.394418655,0.27991509,0.497440579,0.265238662,0.258443649,0.128608762,1.906028892,6.7932042,-0.158608569,43.71365335,0.0059591209999999995,1.693492697,0.909526587,0.02782844,1666.347358,275.4959897,1754.3825780000002,281.22778389999996,21.03817349,7.889308401,0.005821641999999999,0.006095631999999999,3084.359127,655.3258527,1.386886995,1.428679341,-0.023416717000000004,0.06389821799999999,0.099110512,0.017812836000000002,0.5125,0.575,happy
db709,198.76802880000002,128208,922.3597122000001,0.260682824,0.294485891,0.5015675860000001,0.264748952,0.258639574,0.128214289,6.6254224760000024,46.7992505,2.807762298,39.47472432,0.007194717,3.302776765,1.317812443,0.054786149000000006,1837.5920820000001,335.9746099,2027.822547,311.25663439999994,23.666888,7.262154322000001,0.005677179,0.023632996,3765.370671,802.7284444000003,1.777326507,2.024063605,0.0028314029999999997,0.058343454,0.09671515800000001,0.029131111,0.6,0.5,happy
db339,129.1992188,94980,959.3939393999999,0.423707596,0.270188223,0.530919432,0.245175492,0.268952177,0.104871635,13.13646255,72.66738566,4.518397254,31.98435054,0.01287411,2.759860892,1.991146922,0.006663346,1712.866966,477.50248880000004,2265.93252,367.4487381,20.18458259,6.500411336,0.010774762,0.032625467000000005,3820.8566659999997,1295.681278,2.8417463780000003,3.0392950180000002,0.015052023000000001,0.066929669,0.058815124,0.021232592999999998,0.6125,0.7375,happy
db400,117.4538352,82389,947.0,0.39259484899999997,0.313602963,0.584383674,0.248486975,0.276130964,0.084172585,4.4295297289999995,82.03229479,-6.692671674,58.50309448,0.014975028,2.907976933,0.9703515770000001,0.24683980600000002,2562.069764,1137.235621,2273.8152670000004,882.1446757000001,19.16788203,6.663548744,0.05722804,0.084124848,5088.6288859999995,2574.575487,1.027892574,1.707209446,0.005351147,0.059193348,0.156242449,0.080021402,0.5125,0.575,happy
db910,143.5546875,100384,947.0188678999999,0.50016884,0.28040830699999997,0.618370369,0.241086628,0.279432289,0.072463295,10.07629209,68.00479271,2.748916835,35.25030683,0.008679028,4.018041694,2.205828667,0.14233127199999998,2736.7298140000007,1063.479481,2631.737229,536.172553,18.932440600000003,7.50716781,0.045706015,0.070556164,5773.644171,1913.231229,2.41028169,3.063687495,-0.0017412220000000002,0.045592727,0.12739889199999999,0.099745954,0.75,0.7,happy
db1094,117.4538352,81493,947.5930232999999,0.571630395,0.28273605399999996,0.617877735,0.24806644100000005,0.279185319,0.073409066,1.394960542,14.42550877,-1.719737054,57.52315013,0.0028309520000000003,5.257197441000001,0.8804488779999999,0.07368806,2724.841816,1354.098707,2630.6220000000008,573.3985656000001,17.53104368,7.456640577999999,0.059926285999999995,0.074468598,5553.7497509999985,2501.931991,0.813786415,1.164532149,-0.0007683039999999999,0.044817885,0.155425868,0.117653608,0.675,0.6625,happy
db1670,112.3471467,77427,955.8888889000001,0.45679961399999996,0.293364644,0.507921165,0.270599031,0.26048650100000004,0.124419116,2.897237029,22.48427581,2.7023298660000004,47.430639299999996,0.00024243599999999998,2.828725893,0.8331207629999999,0.036674276,1784.582504,560.1571587000002,2335.8932489999997,362.8041619,19.50856641,7.03815147,0.011027182,0.016202271,4094.5030189999998,1550.262966,1.10010167,1.280899917,0.001208654,0.063883381,0.05562753,0.032006772,0.6125,0.55,happy
db1657,103.359375,73325,964.8026315999999,0.374788971,0.287304471,0.577958885,0.242233001,0.271095556,0.099199459,1.51153797,8.486792219,-0.986727183,40.65083053,-0.001015742,2.388087982,0.91305548,0.011620351999999999,2461.650892,705.1280867,2358.139104,468.7164222,20.10172213,6.428309473,0.024324501000000002,0.02489906,4960.6644479999995,1444.318238,1.137378852,1.244594921,0.012099308999999999,0.057540764,0.134029676,0.051504059000000005,0.575,0.5875,happy
db1075,117.4538352,82431,958.5,0.433413503,0.297818776,0.544865401,0.264435081,0.273252903,0.09309234300000001,2.6394052340000003,17.60320452,-1.569476989,51.87363472,0.000539228,5.327646022,1.055084705,0.073752053,2451.390097,1212.269264,2597.527747,722.8684344999997,19.30572577,6.731333956,0.028545513999999998,0.043358136,5350.034315999998,2543.4709829999997,1.108928765,1.5226239330000002,-0.003561665,0.059215943,0.101044489,0.08250207799999999,0.675,0.7,happy
db1673,103.359375,72036,947.8421053,0.25787198,0.291293297,0.450144024,0.265709022,0.264714025,0.115151285,1.602973075,8.206214951,-9.224554138,48.52473077,0.001117343,2.529648425,0.681447983,0.006682117,1767.545585,329.08885360000005,1782.569441,320.35562589999995,24.02991735,8.367830307,0.0030591629999999997,0.006655441,3516.7454009999997,852.6687229,1.000424652,1.0605930829999999,0.000847988,0.080783936,0.09657487599999999,0.019373078999999998,0.6375,0.6125,happy
db1369,129.1992188,91905,988.2258065,0.417902864,0.28635133100000004,0.561266093,0.24665197600000002,0.273163041,0.093355699,2.885943557,14.67723311,2.560958468,30.53922736,-0.000774053,1.752684347,1.212474585,0.013729313,2580.073431,602.312173,2836.407669,243.85249280000002,18.50825516,6.540307424,0.036626779,0.048166558,6080.81323,1114.177517,1.434997522,1.5573321519999999,0.0057758359999999995,0.051261460999999994,0.079945347,0.059495165,0.725,0.7,happy
db924,151.99908090000002,103612,950.5688072999999,0.450078751,0.279079223,0.538265624,0.260847843,0.266463095,0.11104392099999999,6.916663285,41.07607584,3.225697233,46.55045231,0.011452203000000001,3.6647623339999997,1.473735094,0.012515621999999999,1574.901995,610.4548614,2058.689252,511.366184,19.92130999,6.796823913,0.009928981,0.030199153,3299.39175,1620.39744,2.027714422,2.42102366,0.005553236,0.06530269,0.061539545999999994,0.033735409,0.55,0.65,happy
db804,63.02400915,39929,907.4772727,0.41240908299999995,0.28675812,0.465373913,0.269785113,0.249082618,0.145914985,7.751109407,45.74974191,2.737933295,25.23060468,0.004486627,1.810711784,1.770403028,0.018263856000000002,2497.418689,576.1485219,2713.439237,188.113568,20.96788418,6.561057218999999,0.025257289,0.037534982,5646.109032,985.2260048,2.228687977,2.374375604,0.003783402,0.074031791,0.104328169,0.041057343999999996,0.7375,0.725,happy
db1366,129.1992188,92324,961.7083332999997,0.458518104,0.282245658,0.514142207,0.274173281,0.261173909,0.12296960000000001,2.271952844,12.06439244,1.333471832,44.99724315,0.003939605,3.39421025,1.03392601,0.020789865,2070.4702,817.0588856,2357.725112,503.24327410000006,18.31567256,6.549985745,0.021740284,0.03133193,4479.484024,1744.49485,1.304947189,1.596449684,-0.006024874,0.069976928,0.07659893200000001,0.057916805,0.55,0.6625,happy
db1250,99.38401442,68865,969.9295775,0.43075859,0.26844207600000003,0.582564444,0.22860898699999999,0.272080376,0.096465549,1.621875257,4.41590305,1.178521805,30.75880439,-0.000557444,1.8089798959999999,1.2924907209999998,0.026750633,2503.922941,391.45517689999997,2154.506878,365.59923189999995,19.17788832,6.804660545,0.033031035,0.025732277,4623.099823,911.1785755000001,1.6825981230000002,1.722239192,-0.016718755,0.049572236,0.147007929,0.031053232000000007,0.75,0.8,happy
db1564,99.38401442,70903,958.1486486,0.391406466,0.30377319199999997,0.572748764,0.247581445,0.277040823,0.081127774,1.6474681740000001,11.56181105,-4.494099948,43.06292522,-0.0015015360000000001,3.869450497,0.904554486,0.067657813,2741.418694,1000.3504210000001,2668.022716,431.70387919999996,20.47739941,7.263832814,0.031632416000000003,0.04298899,5790.181654,1777.553484,1.012693168,1.298629399,0.005124206,0.054433354,0.113317783,0.080900298,0.6375,0.675,happy
db464,135.9991776,96919,950.1862745,0.302130982,0.305552076,0.43377751600000003,0.28408649,0.23889755399999998,0.162053361,18.81164694,145.0780797,4.405351578,50.15983163,0.007709547,4.970608233,1.811096311,0.076986447,2124.665695,1681.823053,2277.278539,1016.764375,23.36887545,7.960002587000001,0.013235433999999999,0.040459275,4345.2417479999995,3346.698288,2.085792201,2.5110474469999997,0.0039573379999999995,0.081264349,0.071475218,0.06805249099999999,0.5125,0.575,happy
db1280,89.10290948,63044,969.9076923,0.355109526,0.303100221,0.525938994,0.27141779899999996,0.26764731,0.108158451,1.431561603,8.632739917,-4.874643756,48.91700693,0.001476041,2.967525698,0.763464749,0.066109627,2265.927448,835.4665516,2345.245336,408.2914924,20.41929095,6.643737282000001,0.021674909,0.036534797,4637.877511,1512.334001,0.9549306959999999,1.2162120220000001,0.004599351,0.064747535,0.106742363,0.076268571,0.6125,0.55,happy
db1923,83.35433468,58916,965.8360656,0.48073008,0.283798198,0.453967964,0.277413941,0.248430493,0.147022527,3.6114358980000003,24.57035711,2.588201614,40.96644823,0.00119251,2.511211549,1.0379345420000001,0.034501523,2048.253547,416.48163139999997,2378.031441,214.8022631,19.05813,6.327962063999999,0.013063613,0.014129708999999999,4393.256768,843.684718,1.425287459,1.609812099,0.003530839,0.07706368400000001,0.06850072,0.032656355,0.675,0.65,happy
db1319,129.1992188,93460,963.5051546,0.49034050799999995,0.285495234,0.615483983,0.23832112,0.274735347,0.088621796,2.778192263,27.10471841,0.9934639829999999,46.69241415,0.005020225,4.232753178,0.997931957,0.036526661,2277.397387,1313.315313,2369.865462,843.4128607999999,18.82458565,7.395969047,0.024162212000000002,0.039790064,4732.243607,2748.64366,1.204473285,1.480797519,0.004133691,0.041365183,0.117934283,0.088470485,0.6875,0.575,happy
db1092,123.046875,86366,1040.5542169999999,0.496246905,0.30252345399999997,0.554311519,0.270886817,0.268790593,0.10528509,3.4974486989999996,36.66965333,1.7986947709999999,49.813607899999994,0.000684268,4.720009452,0.929451406,0.01502703,2317.4951260000007,1072.005347,2564.775521,597.4796977999998,18.52034562,6.9480546610000005,0.028057692999999998,0.046685979,5038.525088,2343.148745,1.117911292,1.405548152,0.014239324,0.051530255999999997,0.08193172900000001,0.063389757,0.6,0.6625,happy
db728,198.76802880000002,142892,965.4864865000001,0.25002055,0.300524416,0.479784785,0.275018405,0.25496575,0.135372817,5.989692261,40.48373761,1.86883433,45.57538681,0.012830109,3.089971955,1.065739155,0.030283888999999998,1581.180069,351.45737310000015,1880.644181,325.5290077,23.79362403,6.881787285,0.004220028,0.032035138,3236.190689,869.7209648,1.5431707069999998,1.6994478169999998,0.006162243,0.063191852,0.075281643,0.025624742000000002,0.7375,0.8125,happy
db1534,92.28515625,62592,948.3636364,0.396984062,0.298568862,0.462076361,0.273334559,0.254228823,0.136751743,2.21995658,13.52730252,-0.38496098100000004,38.90275142,-0.010682832,3.086509354,1.0893257859999999,0.047743175,2876.908857,933.0141097999999,2905.849883,415.856744,19.68192137,6.437358829,0.036277007,0.04032043,6343.672752,1750.4661039999999,1.157148179,1.3564643930000002,-0.0009789269999999999,0.066502697,0.12297003,0.06925389400000001,0.5875,0.5875,happy
db767,95.703125,62514,919.3235294,0.393444423,0.292085558,0.487231135,0.288607829,0.274337118,0.089846977,1.144273112,14.90722751,-10.00285508,59.16237166,0.01092246,4.1090972610000005,0.793855548,0.129077584,2498.805859,909.142717,2185.20115,750.0205867000003,20.59980195,8.223195336,0.034339823,0.054120962,4908.361081,1999.632526,0.765887738,1.176153198,-0.009160610999999999,0.07356051799999999,0.123271771,0.067528175,0.525,0.6875,happy
db1284,151.99908090000002,105240,956.7272727,0.465836683,0.273134003,0.487863958,0.254726135,0.2566433,0.132164859,2.763327083,13.14967501,1.7157055819999998,32.47579509,-0.0032039309999999997,1.99319996,1.226322889,0.019784085,2442.644127,557.0787131,2536.809421,237.84365380000003,19.12695397,7.100091449,0.026811078,0.024828296,5176.996472999998,1138.981941,1.5414521959999998,1.617223351,0.025650699,0.071474519,0.102295426,0.053356100000000004,0.6625,0.7,happy
db1649,80.74951172,57000,950.0,0.483283852,0.260211281,0.6670230429999999,0.20793030199999998,0.28154118100000003,0.063780064,1.469385685,6.4500264089999995,-1.1773179870000001,30.94008477,0.003190836,2.051523029,1.334187508,0.015028049,2721.527721,374.5761738,2196.0214579999997,258.6185214,19.28632788,7.435693907,0.037357714,0.025721717999999998,5287.9346909999995,699.5685715,1.5987191719999998,1.693536947,-0.000272777,0.038978256,0.174773698,0.032126641000000004,0.6375,0.625,happy
db404,123.046875,56288,760.6486486,0.615565166,0.25807667100000004,0.598475775,0.260620232,0.274581948,0.08909594300000001,11.41527994,111.6587128,2.872449445,50.22715863,0.010482825,7.637770217000001,2.039182663,0.143234268,2744.208772,1494.636849,2678.2534370000008,583.3799312000001,17.56971624,7.270262807000001,0.052061385999999994,0.071992762,5692.309457,2544.186456,1.9229553990000001,3.056129791,0.002654376,0.047108895,0.107323263,0.11756404300000001,0.7375,0.725,happy
db673,103.359375,71945,946.6447367999999,0.448502458,0.276146719,0.476973899,0.272972487,0.25763311,0.130224859,8.836034068,45.75089375,4.981025016,20.6894323,0.010588067,2.598684376,2.566774368,0.09311542699999999,3417.158339,860.0263372000003,3049.534326,293.5384511000001,19.30412276,6.627137445,0.061565466,0.05160661,7193.033309,1230.572947,2.55320141,2.889616909,0.007201562,0.07352439599999999,0.182609133,0.087139651,0.7,0.7125,happy
db721,123.046875,87865,1033.705882,0.314757242,0.30290136100000004,0.46719366700000003,0.286272374,0.25348530199999997,0.13812506900000002,9.88797013,65.72284227,3.023742818,44.95656546,0.002164048,3.953988168,1.398027539,0.031911992,1693.7435329999994,822.4839799,2125.293091,664.8675714,21.69341009,6.60343879,0.008011002,0.014262718999999997,3803.372725,2014.615495,1.926209029,2.263439157,0.000163757,0.076849975,0.060955410999999994,0.035630182999999996,0.5875,0.5625,happy
db306,103.359375,73473,954.1948052000001,0.250649099,0.287260285,0.441161856,0.268000571,0.255088065,0.135142194,8.413854719,42.69811886,-4.600996877,65.81675124,0.010784142,2.145981237,1.211917043,0.006236195999999999,921.5521150000001,113.37793400000001,831.5616961000003,88.01071172,25.48375157,8.638445609,0.0010344710000000001,0.032083146,1664.435616,280.24770689999997,2.015913752,2.199384818,0.014968931000000001,0.088616925,0.060853529,0.013415416999999999,0.5875,0.7125,happy
